timestep,vehicle_id,vehicle_type,charging_station,battery_soc_percent
1129.0,evan_03,eVan,ebus_depot_n3,85.07119999999999
1130.0,evan_03,eVan,ebus_depot_n3,85.19017142857143
1131.0,evan_03,eVan,ebus_depot_n3,85.30914285714286
1137.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,49.6802
1138.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,49.79917142857143
1139.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,49.918142857142854
1140.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,50.03711428571429
1141.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,50.15605714285714
1142.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,50.27502857142857
1143.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,50.394000000000005
1144.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,50.51297142857143
1145.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,50.63194285714285
1146.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,50.75091428571429
1147.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,50.86985714285714
1148.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,50.98882857142857
1149.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,51.107800000000005
1150.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,51.226771428571425
1151.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,51.34574285714285
1152.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,51.46471428571429
1153.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,51.58365714285714
1154.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,51.70262857142857
1155.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,51.821600000000004
1156.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,51.94057142857144
1157.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,52.05954285714286
1158.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,52.178514285714286
1159.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,52.29745714285714
1160.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,52.416428571428575
1161.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,52.535399999999996
1162.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,52.65437142857142
1163.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,52.77334285714286
1164.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,52.89231428571429
1165.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,53.01125714285714
1166.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,53.130228571428574
1167.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,53.24920000000001
1168.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,53.36817142857143
1169.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,53.48714285714286
1170.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,53.60611428571428
1171.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,53.725057142857146
1172.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,53.844028571428574
1173.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,53.962999999999994
1174.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,54.08197142857143
1175.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,54.20094285714286
1176.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,54.31991428571429
1177.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,54.43885714285713
1178.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,54.55782857142858
1179.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,54.6768
1180.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,54.79577142857143
1181.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,54.91474285714286
1182.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,55.03368571428572
1183.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,55.152657142857144
1184.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,55.271628571428565
1185.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,55.3906
1186.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,55.50957142857143
1187.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,55.62854285714286
1188.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,55.747485714285716
1189.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,55.86645714285714
1190.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,55.98542857142858
1191.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,56.1044
1192.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,56.22337142857143
1193.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,56.34234285714286
1194.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,56.461285714285715
1195.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,56.58025714285715
1196.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,56.69922857142857
1197.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,56.8182
1198.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,56.93717142857142
1199.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,57.056142857142866
1200.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,57.175085714285714
1201.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,57.294057142857135
1202.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,57.41302857142857
1203.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,57.532000000000004
1204.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,57.65097142857143
1205.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,57.76994285714285
1206.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,57.88888571428572
1207.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,58.00785714285715
1208.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,58.12682857142857
1209.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,58.24579999999999
1210.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,58.36477142857143
1211.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,58.483742857142865
1212.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,58.602685714285705
1213.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,58.721657142857154
1214.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,58.840628571428574
1215.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,58.9596
1216.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,59.07857142857142
1217.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,59.19754285714286
1218.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,59.31648571428572
1219.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,59.43545714285714
1220.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,59.55442857142857
1221.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,59.6734
1222.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,59.792371428571435
1223.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,59.911342857142856
1224.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,60.03028571428571
1225.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,60.14925714285715
1226.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,60.26822857142857
1227.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,60.38719999999999
1228.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,60.506171428571434
1229.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,60.625142857142855
1230.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,60.74408571428571
1231.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,60.863057142857144
1232.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,60.98202857142857
1233.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,61.10099999999999
1234.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,61.21997142857143
1235.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,61.33894285714286
1236.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,61.45788571428571
1237.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,61.57685714285714
1238.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,61.69582857142858
1239.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,61.814800000000005
1240.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,61.933771428571426
1241.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,62.05274285714285
1242.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,62.171685714285715
1243.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,62.29065714285714
1244.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,62.40962857142856
1245.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,62.5286
1246.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,62.64757142857144
1247.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,62.76654285714286
1248.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,62.88548571428571
1249.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,63.00445714285715
1250.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,63.123428571428576
1251.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,63.242399999999996
1252.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,63.361371428571424
1253.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,63.48034285714286
1254.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,63.59928571428571
1255.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,63.71825714285714
1256.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,63.837228571428575
1257.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,63.956199999999995
1258.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,64.07517142857144
1259.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,64.19414285714285
1260.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,64.31308571428572
1261.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,64.43205714285715
1262.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,64.55102857142857
1263.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,64.67
1264.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,64.78897142857143
1265.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,64.90794285714286
1266.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,65.02688571428571
1267.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,65.14585714285714
1268.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,65.26482857142857
1269.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,65.38380000000001
1270.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,65.50277142857142
1271.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,65.62174285714286
1272.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,65.74068571428572
1273.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,65.85965714285715
1274.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,65.97862857142857
1275.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,66.0976
1276.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,66.21657142857143
1277.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,66.33554285714285
1278.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,66.45448571428571
1279.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,66.57345714285714
1280.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,66.69242857142856
1281.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,66.8114
1282.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,66.93037142857143
1283.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,67.04934285714286
1284.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,67.16828571428572
1285.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,67.28725714285714
1286.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,67.40622857142857
1287.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,67.5252
1288.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,67.64417142857143
1289.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,67.76314285714285
1290.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,67.88208571428571
1291.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,68.00105714285714
1292.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,68.12002857142858
1293.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,68.239
1294.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,68.35797142857143
1295.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,68.47694285714286
1296.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,68.59588571428571
1297.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,68.71485714285714
1298.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,68.83382857142857
1299.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,68.9528
1300.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,69.07177142857142
1301.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,69.19074285714285
1302.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,69.30968571428572
1303.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,69.42865714285715
1304.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,69.54762857142856
1305.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,69.6666
1306.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,69.78557142857143
1307.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,69.90454285714286
1308.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,70.02348571428571
1309.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,70.14245714285714
1310.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,70.26142857142858
1311.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,70.3804
1312.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,70.49937142857142
1313.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,70.61834285714286
1314.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,70.73728571428572
1315.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,70.85625714285713
1316.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,70.97522857142857
1317.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,71.0942
1318.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,71.21317142857143
1319.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,71.33214285714286
1320.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,71.45108571428572
1321.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,71.57005714285715
1322.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,71.68902857142857
1323.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,71.80799999999999
1324.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,71.92697142857143
1325.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,72.04594285714286
1326.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,72.1648857142857
1327.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,72.28385714285714
1328.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,72.40282857142859
1329.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,72.5218
1330.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,72.64077142857143
1331.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,72.7597142857143
1332.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,72.87868571428572
1333.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,72.99765714285714
1334.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,73.11662857142856
1335.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,73.2356
1336.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,73.35457142857142
1337.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,73.47351428571429
1338.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,73.59248571428571
1339.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,73.71145714285714
1340.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,73.83042857142857
1341.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,73.9494
1342.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,74.06837142857144
1343.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,74.1873142857143
1344.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,74.3062857142857
1345.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,74.42525714285715
1346.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,74.54422857142858
1347.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,74.66319999999999
1348.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,74.78217142857142
1349.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,74.90111428571429
1350.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,75.02008571428571
1351.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,75.13905714285714
1352.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,75.25802857142857
1353.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,75.37700000000001
1354.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,75.49597142857142
1355.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,75.61491428571429
1356.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,75.73388571428572
1357.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,75.85285714285715
1358.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,75.97182857142857
1359.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,76.09079999999999
1360.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,76.20977142857143
1361.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,76.32871428571428
1362.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,76.44768571428571
1363.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,76.56665714285715
1364.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,76.68562857142858
1365.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,76.8046
1366.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,76.92357142857142
1367.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,77.04251428571429
1368.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,77.16148571428572
1369.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,77.28045714285714
1370.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,77.39942857142857
1371.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,77.5184
1372.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,77.63737142857143
1373.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,77.75631428571428
1374.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,77.87528571428571
1375.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,77.99425714285715
1376.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,78.11322857142858
1377.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,78.23219999999999
1378.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,78.35117142857143
1379.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,78.47011428571429
1380.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,78.58908571428572
1381.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,78.70805714285714
1382.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,78.82702857142857
1383.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,78.946
1384.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,79.06497142857143
1385.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,79.18391428571428
1386.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,79.30288571428571
1387.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,79.42185714285715
1388.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,79.54082857142858
1389.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,79.6598
1390.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,79.77877142857143
1391.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,79.89771428571429
1392.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,80.01668571428571
1393.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,80.13565714285714
1394.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,80.25462857142857
1395.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,80.3736
1396.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,80.49257142857144
1397.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,80.61151428571428
1398.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,80.7304857142857
1399.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,80.84945714285715
1400.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,80.96842857142857
1401.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,81.0874
1402.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,81.20637142857142
1403.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,81.32531428571428
1404.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,81.44428571428571
1405.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,81.56325714285714
1406.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,81.68222857142857
1407.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,81.8012
1408.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,81.92017142857144
1409.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,82.03911428571429
1410.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,82.15808571428572
1411.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,82.27705714285715
1412.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,82.39602857142857
1413.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,82.515
1414.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,82.63397142857143
1415.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,82.75291428571428
1416.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,82.87188571428571
1417.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,82.99085714285714
1418.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,83.10982857142857
1419.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,83.2288
1420.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,83.34777142857142
1421.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,83.46671428571429
1422.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,83.58568571428572
1423.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,83.70465714285714
1424.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,83.82362857142857
1425.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,83.9426
1426.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,84.06157142857143
1427.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,84.1805142857143
1428.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,84.29948571428571
1429.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,84.41845714285714
1430.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,84.53742857142856
1431.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,84.6564
1432.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,84.77537142857143
1433.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,84.89431428571427
1434.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,85.01328571428571
1435.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,85.13225714285714
1436.0,easybike_flow_r5.0,easyBike,ebus_depot_n3,85.25122857142857
1445.0,erickshaw_flow_r5.0,eRickshaw,ebus_depot_n3,49.72794285714286
1446.0,erickshaw_flow_r5.0,eRickshaw,ebus_depot_n3,49.846914285714284
1447.0,erickshaw_flow_r5.0,eRickshaw,ebus_depot_n3,49.96588571428572
1448.0,erickshaw_flow_r5.0,eRickshaw,ebus_depot_n3,50.08485714285714
1449.0,erickshaw_flow_r5.0,eRickshaw,ebus_depot_n3,50.20382857142857
1450.0,erickshaw_flow_r5.0,eRickshaw,ebus_depot_n3,50.322771428571436
1451.0,erickshaw_flow_r5.0,eRickshaw,ebus_depot_n3,50.441742857142856
1452.0,erickshaw_flow_r5.0,eRickshaw,ebus_depot_n3,50.56071428571428
1453.0,erickshaw_flow_r5.0,eRickshaw,ebus_depot_n3,50.67968571428572
1454.0,erickshaw_flow_r5.0,eRickshaw,ebus_depot_n3,50.79865714285714
1455.0,erickshaw_flow_r5.0,eRickshaw,ebus_depot_n3,50.917628571428565
1456.0,erickshaw_flow_r5.0,eRickshaw,ebus_depot_n3,51.036571428571435
1457.0,erickshaw_flow_r5.0,eRickshaw,ebus_depot_n3,51.155542857142855
1458.0,erickshaw_flow_r5.0,eRickshaw,ebus_depot_n3,51.27451428571429
1459.0,erickshaw_flow_r5.0,eRickshaw,ebus_depot_n3,51.39348571428572
1460.0,erickshaw_flow_r5.0,eRickshaw,ebus_depot_n3,51.51245714285715
1461.0,erickshaw_flow_r5.0,eRickshaw,ebus_depot_n3,51.63142857142857
1462.0,erickshaw_flow_r5.0,eRickshaw,ebus_depot_n3,51.75037142857143
1463.0,erickshaw_flow_r5.0,eRickshaw,ebus_depot_n3,51.86934285714286
1464.0,erickshaw_flow_r5.0,eRickshaw,ebus_depot_n3,51.98831428571429
1465.0,erickshaw_flow_r5.0,eRickshaw,ebus_depot_n3,52.10728571428571
1466.0,erickshaw_flow_r5.0,eRickshaw,ebus_depot_n3,52.226257142857136
1467.0,erickshaw_flow_r5.0,eRickshaw,ebus_depot_n3,52.34522857142858
1468.0,erickshaw_flow_r5.0,eRickshaw,ebus_depot_n3,52.464171428571426
1469.0,erickshaw_flow_r5.0,eRickshaw,ebus_depot_n3,52.58314285714285
1470.0,erickshaw_flow_r5.0,eRickshaw,ebus_depot_n3,52.70211428571429
1471.0,erickshaw_flow_r5.0,eRickshaw,ebus_depot_n3,52.82108571428572
1472.0,erickshaw_flow_r5.0,eRickshaw,ebus_depot_n3,52.94005714285714
1473.0,erickshaw_flow_r5.0,eRickshaw,ebus_depot_n3,53.05902857142857
1474.0,erickshaw_flow_r5.0,eRickshaw,ebus_depot_n3,53.17797142857144
1475.0,erickshaw_flow_r5.0,eRickshaw,ebus_depot_n3,53.29694285714286
1476.0,erickshaw_flow_r5.0,eRickshaw,ebus_depot_n3,53.41591428571428
1477.0,erickshaw_flow_r5.0,eRickshaw,ebus_depot_n3,53.53488571428571
1478.0,erickshaw_flow_r5.0,eRickshaw,ebus_depot_n3,53.65385714285714
1479.0,erickshaw_flow_r5.0,eRickshaw,ebus_depot_n3,53.772828571428576
1480.0,erickshaw_flow_r5.0,eRickshaw,ebus_depot_n3,53.891771428571424
1481.0,erickshaw_flow_r5.0,eRickshaw,ebus_depot_n3,54.01074285714286
1482.0,erickshaw_flow_r5.0,eRickshaw,ebus_depot_n3,54.12971428571429
1483.0,erickshaw_flow_r5.0,eRickshaw,ebus_depot_n3,54.24868571428571
1484.0,erickshaw_flow_r5.0,eRickshaw,ebus_depot_n3,54.36765714285714
1485.0,erickshaw_flow_r5.0,eRickshaw,ebus_depot_n3,54.486628571428575
1486.0,erickshaw_flow_r5.0,eRickshaw,ebus_depot_n3,54.60557142857143
1487.0,erickshaw_flow_r5.0,eRickshaw,ebus_depot_n3,54.72454285714286
1488.0,erickshaw_flow_r5.0,eRickshaw,ebus_depot_n3,54.84351428571429
