timestep_sec,vehicle_id,current_edge,current_lane,current_speed_ms,current_soc_percent,battery_capacity_wh,priority,nearest_station_id,nearest_station_name,nearest_distance_m,nearest_edge,nearest_lane,nearest_power_kw,nearest_charging_available,nearest_waiting_available,nearest_occupancy_rate,2nd_nearest_station_id,2nd_nearest_station_name,2nd_nearest_distance_m,2nd_nearest_edge,2nd_nearest_lane,2nd_nearest_power_kw,2nd_nearest_charging_available,2nd_nearest_waiting_available,2nd_nearest_occupancy_rate,recommended_station,recommendation_reason
278.0,easyBike_014,NEG_E8,NEG_E8_1,0.87,27.67,12000.0,HIGH,pa_8,Station pa_8,162.51,E7,E7_0,25.0,5,3,0.0,pa_3,Station pa_3,413.99,E1,E1_0,20.0,4,3,0.0,Station pa_8,Nearest with charging slots
278.0,easyBike_015,NEG_E8,NEG_E8_0,0.92,26.5,12000.0,HIGH,pa_8,Station pa_8,162.7,E7,E7_0,25.0,5,3,0.0,pa_3,Station pa_3,417.13,E1,E1_0,20.0,4,3,0.0,Station pa_8,Nearest with charging slots
278.0,easyBike_016,NEG_E7,parked,0.0,24.7,12000.0,HIGH,pa_8_rev,Station pa_8_rev,30.8,NEG_E7,NEG_E7_0,25.0,0,0,100.0,pa_7,Station pa_7,53.94,E6,E6_0,20.0,4,2,0.0,Station pa_7,2nd nearest has slots (nearest full)
278.0,easyBike_020,E0,E0_0,12.63,25.66,12000.0,HIGH,pa_2_rev,Station pa_2_rev,129.38,NEG_E0,NEG_E0_0,20.0,4,3,0.0,pa_2,Station pa_2,261.43,E0,E0_0,20.0,0,1,100.0,Station pa_2_rev,Nearest with charging slots
280.0,easyBike_016,NEG_E8,NEG_E8_1,0.34,25.33,12000.0,HIGH,pa_8,Station pa_8,162.59,E7,E7_0,25.0,5,3,0.0,pa_3,Station pa_3,414.0,E1,E1_0,20.0,4,3,0.0,Station pa_8,Nearest with charging slots
281.0,easyBike_018,E0,parked,0.0,22.72,12000.0,HIGH,pa_2,Station pa_2,63.62,E0,E0_0,20.0,0,1,100.0,pa_3_rev,Station pa_3_rev,84.19,NEG_E1,NEG_E1_0,20.0,1,3,75.0,Station pa_3_rev,2nd nearest has slots (nearest full)
281.0,eRickshaw_027,E5,E5_0,7.26,30.55,7200.0,MEDIUM,pa_6_rev,Station pa_6_rev,45.22,NEG_E5,NEG_E5_0,25.0,5,3,0.0,pa_6,Station pa_6,214.99,E5,E5_0,25.0,3,3,40.0,Station pa_6_rev,Nearest with charging slots
281.0,eRickshaw_028,E0,E0_0,12.01,29.04,7200.0,HIGH,pa_2_rev,Station pa_2_rev,97.21,NEG_E0,NEG_E0_0,20.0,4,3,0.0,pa_6_rev,Station pa_6_rev,285.55,NEG_E5,NEG_E5_0,25.0,5,3,0.0,Station pa_2_rev,Nearest with charging slots
283.0,eRickshaw_030,NEG_E8,NEG_E8_1,0.37,26.11,7200.0,HIGH,pa_8,Station pa_8,162.61,E7,E7_0,25.0,5,3,0.0,pa_3,Station pa_3,414.01,E1,E1_0,20.0,4,3,0.0,Station pa_8,Nearest with charging slots
284.0,easyBike_020,E0,parked,0.0,25.55,12000.0,HIGH,pa_2,Station pa_2,60.95,E0,E0_0,20.0,0,1,100.0,pa_3_rev,Station pa_3_rev,81.53,NEG_E1,NEG_E1_0,20.0,1,3,75.0,Station pa_3_rev,2nd nearest has slots (nearest full)
286.0,easyBike_005,NEG_E3,NEG_E3_0,11.39,38.24,12000.0,MEDIUM,pa_3,Station pa_3,239.57,E1,E1_0,20.0,4,3,0.0,pa_8,Station pa_8,271.02,E7,E7_0,25.0,5,3,0.0,Station pa_3,Nearest with charging slots
286.0,easyBike_006,NEG_E8,NEG_E8_1,11.45,37.07,12000.0,MEDIUM,pa_8,Station pa_8,47.58,E7,E7_0,25.0,5,3,0.0,pa_3,Station pa_3,406.8,E1,E1_0,20.0,4,3,0.0,Station pa_8,Nearest with charging slots
286.0,easyBike_007,NEG_E8,NEG_E8_0,11.52,35.89,12000.0,MEDIUM,pa_8,Station pa_8,47.84,E7,E7_0,25.0,5,3,0.0,pa_3,Station pa_3,410.03,E1,E1_0,20.0,4,3,0.0,Station pa_8,Nearest with charging slots
286.0,easyBike_017,E0,E0_0,12.43,23.86,12000.0,HIGH,pa_2,Station pa_2,84.77,E0,E0_0,20.0,0,1,100.0,pa_3_rev,Station pa_3_rev,105.03,NEG_E1,NEG_E1_0,20.0,1,3,75.0,Station pa_3_rev,2nd nearest has slots (nearest full)
286.0,easyBike_022,NEG_E7,parked,0.0,28.55,12000.0,HIGH,pa_8_rev,Station pa_8_rev,24.51,NEG_E7,NEG_E7_0,25.0,0,0,100.0,pa_7,Station pa_7,47.9,E6,E6_0,20.0,4,2,0.0,Station pa_7,2nd nearest has slots (nearest full)
286.0,easyBike_024,NEG_E7,parked,0.0,18.55,12000.0,CRITICAL,pa_8_rev,Station pa_8_rev,21.37,NEG_E7,NEG_E7_0,25.0,0,0,100.0,pa_7,Station pa_7,44.92,E6,E6_0,20.0,4,2,0.0,Station pa_7,2nd nearest has slots (nearest full)
286.0,easyBike_026,E0,parked,0.0,16.38,12000.0,CRITICAL,pa_2,Station pa_2,55.6,E0,E0_0,20.0,0,1,100.0,pa_3_rev,Station pa_3_rev,76.22,NEG_E1,NEG_E1_0,20.0,1,3,75.0,Station pa_3_rev,2nd nearest has slots (nearest full)
286.0,easyBike_028,E0,parked,0.0,13.88,12000.0,CRITICAL,pa_2,Station pa_2,52.92,E0,E0_0,20.0,0,1,100.0,pa_3_rev,Station pa_3_rev,73.57,NEG_E1,NEG_E1_0,20.0,1,3,75.0,Station pa_3_rev,2nd nearest has slots (nearest full)
286.0,easyBike_030,NEG_E7,parked,0.0,13.52,12000.0,CRITICAL,pa_8_rev,Station pa_8_rev,18.24,NEG_E7,NEG_E7_0,25.0,0,0,100.0,pa_7,Station pa_7,41.96,E6,E6_0,20.0,4,2,0.0,Station pa_7,2nd nearest has slots (nearest full)
286.0,easyBike_032,NEG_E7,NEG_E7_0,12.88,17.08,12000.0,CRITICAL,pa_8,Station pa_8,44.57,E7,E7_0,25.0,5,3,0.0,pa_3,Station pa_3,417.3,E1,E1_0,20.0,4,3,0.0,Station pa_8,Nearest with charging slots
286.0,easyBike_034,E1,E1_0,13.87,34.47,12000.0,MEDIUM,pa_3_rev,Station pa_3_rev,159.83,NEG_E1,NEG_E1_0,20.0,1,3,75.0,pa_2,Station pa_2,177.32,E0,E0_0,20.0,0,1,100.0,Station pa_3_rev,Nearest with charging slots
288.0,easyBike_013,NEG_E3,NEG_E3_0,12.03,28.67,12000.0,HIGH,pa_8,Station pa_8,198.36,E7,E7_0,25.0,5,3,0.0,pa_3,Station pa_3,326.7,E1,E1_0,20.0,4,3,0.0,Station pa_8,Nearest with charging slots
288.0,easyBike_024,NEG_E8,NEG_E8_0,13.07,18.84,12000.0,CRITICAL,pa_8,Station pa_8,35.47,E7,E7_0,25.0,5,3,0.0,pa_3,Station pa_3,411.25,E1,E1_0,20.0,4,3,0.0,Station pa_8,Nearest with charging slots
291.0,eRickshaw_026,E1,E1_0,11.64,34.11,7200.0,MEDIUM,pa_3_rev,Station pa_3_rev,30.5,NEG_E1,NEG_E1_0,20.0,1,3,75.0,pa_2,Station pa_2,46.76,E0,E0_0,20.0,0,1,100.0,Station pa_3_rev,Nearest with charging slots
292.0,easyBike_021,NEG_E2,NEG_E2_0,10.12,26.92,12000.0,HIGH,pa_3,Station pa_3,63.78,E1,E1_0,20.0,4,3,0.0,pa_8,Station pa_8,418.24,E7,E7_0,25.0,5,3,0.0,Station pa_3,Nearest with charging slots
293.0,eRickshaw_029,NEG_E3,NEG_E3_0,9.83,30.01,7200.0,MEDIUM,pa_8,Station pa_8,185.71,E7,E7_0,25.0,5,3,0.0,pa_3,Station pa_3,348.06,E1,E1_0,20.0,4,3,0.0,Station pa_8,Nearest with charging slots
301.0,easyBike_001,E3,E3_0,11.03,42.07,12000.0,MEDIUM,pa_8,Station pa_8,192.2,E7,E7_0,25.0,5,3,0.0,pa_3,Station pa_3,356.14,E1,E1_0,20.0,4,3,0.0,Station pa_8,Nearest with charging slots
301.0,easyBike_001,E0,E0_0,11.03,42.91,12000.0,MEDIUM,pa_2,Station pa_2,118.56,E0,E0_0,20.0,0,1,100.0,pa_3_rev,Station pa_3_rev,138.76,NEG_E1,NEG_E1_0,20.0,1,3,75.0,Station pa_3_rev,2nd nearest has slots (nearest full)
301.0,easyBike_002,E9,E9_0,0.0,41.04,12000.0,MEDIUM,pa_8,Station pa_8,17.46,E7,E7_0,25.0,5,3,0.0,pa_3,Station pa_3,396.74,E1,E1_0,20.0,4,3,0.0,Station pa_8,Nearest with charging slots
301.0,easyBike_003,E4,E4_0,0.81,40.83,12000.0,MEDIUM,pa_2_rev,Station pa_2_rev,3.7,NEG_E0,NEG_E0_0,20.0,4,3,0.0,pa_6_rev,Station pa_6_rev,258.38,NEG_E5,NEG_E5_0,25.0,5,3,0.0,Station pa_2_rev,Nearest with charging slots
301.0,easyBike_004,E0,E0_1,0.87,39.67,12000.0,MEDIUM,pa_2_rev,Station pa_2_rev,6.56,NEG_E0,NEG_E0_0,20.0,4,3,0.0,pa_6_rev,Station pa_6_rev,268.08,NEG_E5,NEG_E5_0,25.0,5,3,0.0,Station pa_2_rev,Nearest with charging slots
301.0,easyBike_005,NEG_E0,NEG_E0_0,11.36,37.47,12000.0,MEDIUM,pa_2_rev,Station pa_2_rev,185.87,NEG_E0,NEG_E0_0,20.0,4,3,0.0,pa_2,Station pa_2,204.81,E0,E0_0,20.0,0,1,100.0,Station pa_2_rev,Nearest with charging slots
301.0,easyBike_006,NEG_E1,NEG_E1_0,11.49,36.34,12000.0,MEDIUM,pa_3_rev,Station pa_3_rev,18.59,NEG_E1,NEG_E1_0,20.0,1,3,75.0,pa_2,Station pa_2,38.16,E0,E0_0,20.0,0,1,100.0,Station pa_3_rev,Nearest with charging slots
301.0,easyBike_007,NEG_E4,NEG_E4_0,11.51,35.01,12000.0,MEDIUM,pa_2_rev,Station pa_2_rev,15.6,NEG_E0,NEG_E0_0,20.0,4,3,0.0,pa_6_rev,Station pa_6_rev,250.89,NEG_E5,NEG_E5_0,25.0,5,3,0.0,Station pa_2_rev,Nearest with charging slots
301.0,easyBike_008,NEG_E8,NEG_E8_0,11.62,34.72,12000.0,MEDIUM,pa_8,Station pa_8,46.36,E7,E7_0,25.0,5,3,0.0,pa_3,Station pa_3,410.15,E1,E1_0,20.0,4,3,0.0,Station pa_8,Nearest with charging slots
301.0,easyBike_013,NEG_E1,parked,0.0,28.02,12000.0,HIGH,pa_3_rev,Station pa_3_rev,41.88,NEG_E1,NEG_E1_0,20.0,1,3,75.0,pa_2,Station pa_2,61.34,E0,E0_0,20.0,0,1,100.0,Station pa_3_rev,Nearest with charging slots
301.0,easyBike_019,E5,E5_0,12.42,23.87,12000.0,HIGH,pa_6,Station pa_6,117.41,E5,E5_0,25.0,3,3,40.0,pa_7_rev,Station pa_7_rev,124.25,NEG_E6,NEG_E6_0,20.0,3,2,25.0,Station pa_6,Nearest with charging slots
301.0,easyBike_023,NEG_E6,parked,0.0,29.99,12000.0,HIGH,pa_7_rev,Station pa_7_rev,35.26,NEG_E6,NEG_E6_0,20.0,3,2,25.0,pa_6,Station pa_6,38.37,E5,E5_0,25.0,3,3,40.0,Station pa_7_rev,Nearest with charging slots
301.0,easyBike_023,NEG_E7,NEG_E7_1,12.93,30.35,12000.0,MEDIUM,pa_8,Station pa_8,149.03,E7,E7_0,25.0,5,3,0.0,pa_8_rev,Station pa_8_rev,326.5,NEG_E7,NEG_E7_0,25.0,0,0,100.0,Station pa_8,Nearest with charging slots
301.0,easyBike_025,E0,parked,0.0,17.63,12000.0,CRITICAL,pa_2,Station pa_2,58.27,E0,E0_0,20.0,0,1,100.0,pa_3_rev,Station pa_3_rev,78.88,NEG_E1,NEG_E1_0,20.0,1,3,75.0,Station pa_3_rev,2nd nearest has slots (nearest full)
301.0,easyBike_027,E5,parked,0.0,15.13,12000.0,CRITICAL,pa_6,Station pa_6,53.26,E5,E5_0,25.0,3,3,40.0,pa_7_rev,Station pa_7_rev,60.72,NEG_E6,NEG_E6_0,20.0,3,2,25.0,Station pa_6,Nearest with charging slots
301.0,easyBike_029,NEG_E1,NEG_E1_0,13.48,12.14,12000.0,CRITICAL,pa_3,Station pa_3,164.89,E1,E1_0,20.0,4,3,0.0,pa_3_rev,Station pa_3_rev,290.9,NEG_E1,NEG_E1_0,20.0,1,3,75.0,Station pa_3,Nearest with charging slots
301.0,easyBike_031,NEG_E7,parked,0.0,15.18,12000.0,CRITICAL,pa_8_rev,Station pa_8_rev,15.13,NEG_E7,NEG_E7_0,25.0,0,0,100.0,pa_7,Station pa_7,39.04,E6,E6_0,20.0,4,2,0.0,Station pa_7,2nd nearest has slots (nearest full)
301.0,easyBike_033,E1,E1_0,4.74,18.12,12000.0,CRITICAL,pa_3,Station pa_3,74.43,E1,E1_0,20.0,4,3,0.0,pa_3_rev,Station pa_3_rev,381.21,NEG_E1,NEG_E1_0,20.0,1,3,75.0,Station pa_3,Nearest with charging slots
301.0,eRickshaw_031,NEG_E8,NEG_E8_1,0.53,24.86,7200.0,HIGH,pa_8,Station pa_8,162.59,E7,E7_0,25.0,5,3,0.0,pa_3,Station pa_3,414.0,E1,E1_0,20.0,4,3,0.0,Station pa_8,Nearest with charging slots
303.0,easyBike_002,E0,E0_0,11.15,41.75,12000.0,MEDIUM,pa_2,Station pa_2,119.07,E0,E0_0,20.0,0,1,100.0,pa_3_rev,Station pa_3_rev,139.27,NEG_E1,NEG_E1_0,20.0,1,3,75.0,Station pa_3_rev,2nd nearest has slots (nearest full)
303.0,easyBike_004,E8,E8_0,11.35,38.53,12000.0,MEDIUM,pa_8,Station pa_8,70.72,E7,E7_0,25.0,5,3,0.0,pa_3,Station pa_3,399.22,E1,E1_0,20.0,3,3,25.0,Station pa_8,Nearest with charging slots
303.0,easyBike_008,NEG_E0,NEG_E0_0,11.64,33.83,12000.0,MEDIUM,pa_2,Station pa_2,174.32,E0,E0_0,20.0,0,1,100.0,pa_3_rev,Station pa_3_rev,194.09,NEG_E1,NEG_E1_0,20.0,1,3,75.0,Station pa_3_rev,2nd nearest has slots (nearest full)
303.0,easyBike_009,E3,E3_0,11.78,35.48,12000.0,MEDIUM,pa_8,Station pa_8,180.49,E7,E7_0,25.0,5,3,0.0,pa_3,Station pa_3,384.19,E1,E1_0,20.0,3,3,25.0,Station pa_8,Nearest with charging slots
303.0,easyBike_012,E0,E0_1,0.43,41.67,12000.0,MEDIUM,pa_2_rev,Station pa_2_rev,6.53,NEG_E0,NEG_E0_0,20.0,4,3,0.0,pa_6_rev,Station pa_6_rev,268.08,NEG_E5,NEG_E5_0,25.0,5,3,0.0,Station pa_2_rev,Nearest with charging slots
303.0,easyBike_015,NEG_E7,parked,0.0,25.87,12000.0,HIGH,pa_8_rev,Station pa_8_rev,27.65,NEG_E7,NEG_E7_0,25.0,0,0,100.0,pa_7,Station pa_7,50.91,E6,E6_0,20.0,4,2,0.0,Station pa_7,2nd nearest has slots (nearest full)
303.0,easyBike_019,E5,parked,0.0,23.88,12000.0,HIGH,pa_6,Station pa_6,56.58,E5,E5_0,25.0,3,3,40.0,pa_7_rev,Station pa_7_rev,64.0,NEG_E6,NEG_E6_0,20.0,3,2,25.0,Station pa_6,Nearest with charging slots
303.0,easyBike_021,NEG_E1,parked,0.0,26.66,12000.0,HIGH,pa_3_rev,Station pa_3_rev,46.61,NEG_E1,NEG_E1_0,20.0,1,3,75.0,pa_2,Station pa_2,65.96,E0,E0_0,20.0,0,1,100.0,Station pa_3_rev,Nearest with charging slots
306.0,easyBike_010,E9,E9_0,0.0,37.32,12000.0,MEDIUM,pa_8,Station pa_8,16.93,E7,E7_0,25.0,5,3,0.0,pa_3,Station pa_3,397.89,E1,E1_0,20.0,3,3,25.0,Station pa_8,Nearest with charging slots
306.0,easyBike_014,NEG_E7,parked,0.0,27.05,12000.0,HIGH,pa_8_rev,Station pa_8_rev,33.96,NEG_E7,NEG_E7_0,25.0,0,0,100.0,pa_7,Station pa_7,56.98,E6,E6_0,20.0,4,2,0.0,Station pa_7,2nd nearest has slots (nearest full)
306.0,easyBike_017,E0,parked,0.0,23.9,12000.0,HIGH,pa_2,Station pa_2,66.3,E0,E0_0,20.0,0,1,100.0,pa_3_rev,Station pa_3_rev,86.85,NEG_E1,NEG_E1_0,20.0,1,3,75.0,Station pa_3_rev,2nd nearest has slots (nearest full)
306.0,easyBike_018,E0,E0_1,12.47,22.69,12000.0,HIGH,pa_2,Station pa_2,89.66,E0,E0_0,20.0,0,1,100.0,pa_3_rev,Station pa_3_rev,109.69,NEG_E1,NEG_E1_0,20.0,1,3,75.0,Station pa_3_rev,2nd nearest has slots (nearest full)
307.0,easyBike_022,NEG_E7,NEG_E7_0,12.88,28.65,12000.0,HIGH,pa_8,Station pa_8,182.36,E7,E7_0,25.0,5,3,0.0,pa_8_rev,Station pa_8_rev,293.27,NEG_E7,NEG_E7_0,25.0,0,0,100.0,Station pa_8,Nearest with charging slots
308.0,easyBike_012,E8,E8_0,11.97,40.44,12000.0,MEDIUM,pa_8,Station pa_8,85.19,E7,E7_0,25.0,5,3,0.0,pa_3,Station pa_3,399.18,E1,E1_0,20.0,3,3,25.0,Station pa_8,Nearest with charging slots
308.0,easyBike_014,NEG_E8,NEG_E8_1,12.2,27.51,12000.0,HIGH,pa_8,Station pa_8,109.96,E7,E7_0,25.0,5,3,0.0,pa_3,Station pa_3,406.68,E1,E1_0,20.0,3,3,25.0,Station pa_8,Nearest with charging slots
308.0,easyBike_015,NEG_E8,NEG_E8_0,12.28,26.33,12000.0,HIGH,pa_8,Station pa_8,108.79,E7,E7_0,25.0,5,3,0.0,pa_3,Station pa_3,409.77,E1,E1_0,20.0,3,3,25.0,Station pa_8,Nearest with charging slots
308.0,easyBike_016,NEG_E7,parked,0.0,24.7,12000.0,HIGH,pa_8_rev,Station pa_8_rev,30.8,NEG_E7,NEG_E7_0,25.0,0,0,100.0,pa_7,Station pa_7,53.94,E6,E6_0,20.0,4,2,0.0,Station pa_7,2nd nearest has slots (nearest full)
308.0,easyBike_020,E0,E0_1,12.62,25.52,12000.0,HIGH,pa_2,Station pa_2,89.01,E0,E0_0,20.0,0,1,100.0,pa_3_rev,Station pa_3_rev,109.04,NEG_E1,NEG_E1_0,20.0,1,3,75.0,Station pa_3_rev,2nd nearest has slots (nearest full)
310.0,easyBike_016,NEG_E8,NEG_E8_0,12.38,25.16,12000.0,HIGH,pa_8,Station pa_8,110.78,E7,E7_0,25.0,5,3,0.0,pa_3,Station pa_3,409.92,E1,E1_0,20.0,3,3,25.0,Station pa_8,Nearest with charging slots
311.0,easyBike_018,E0,parked,0.0,22.72,12000.0,HIGH,pa_2,Station pa_2,63.62,E0,E0_0,20.0,0,1,100.0,pa_3_rev,Station pa_3_rev,84.19,NEG_E1,NEG_E1_0,20.0,1,3,75.0,Station pa_3_rev,2nd nearest has slots (nearest full)
311.0,eRickshaw_027,E6,E6_0,7.32,30.4,7200.0,MEDIUM,pa_6,Station pa_6,22.73,E5,E5_0,25.0,2,3,60.0,pa_7_rev,Station pa_7_rev,23.81,NEG_E6,NEG_E6_0,20.0,3,2,25.0,Station pa_6,Nearest with charging slots
311.0,eRickshaw_028,E0,E0_0,12.03,28.8,7200.0,HIGH,pa_2,Station pa_2,127.99,E0,E0_0,20.0,0,1,100.0,pa_3_rev,Station pa_3_rev,148.18,NEG_E1,NEG_E1_0,20.0,1,3,75.0,Station pa_3_rev,2nd nearest has slots (nearest full)
313.0,eRickshaw_030,NEG_E8,NEG_E8_0,12.54,25.92,7200.0,HIGH,pa_8,Station pa_8,121.27,E7,E7_0,25.0,5,3,0.0,pa_3,Station pa_3,410.85,E1,E1_0,20.0,3,3,25.0,Station pa_8,Nearest with charging slots
314.0,easyBike_020,E0,parked,0.0,25.55,12000.0,HIGH,pa_2,Station pa_2,60.95,E0,E0_0,20.0,0,1,100.0,pa_3_rev,Station pa_3_rev,81.53,NEG_E1,NEG_E1_0,20.0,1,3,75.0,Station pa_3_rev,2nd nearest has slots (nearest full)
316.0,easyBike_005,NEG_E3,NEG_E3_0,11.35,38.12,12000.0,MEDIUM,pa_3,Station pa_3,169.15,E1,E1_0,20.0,3,3,25.0,pa_8,Station pa_8,362.58,E7,E7_0,25.0,5,3,0.0,Station pa_3,Nearest with charging slots
316.0,easyBike_006,NEG_E9,NEG_E9_0,11.41,36.92,12000.0,MEDIUM,pa_8,Station pa_8,77.57,E7,E7_0,25.0,5,3,0.0,pa_3,Station pa_3,327.75,E1,E1_0,20.0,3,3,25.0,Station pa_8,Nearest with charging slots
316.0,easyBike_007,NEG_E7,NEG_E7_0,11.56,35.77,12000.0,MEDIUM,pa_8,Station pa_8,100.63,E7,E7_0,25.0,5,3,0.0,pa_8_rev,Station pa_8_rev,375.21,NEG_E7,NEG_E7_0,25.0,0,0,100.0,Station pa_8,Nearest with charging slots
316.0,easyBike_017,E1,E1_0,12.41,23.72,12000.0,HIGH,pa_3_rev,Station pa_3_rev,97.69,NEG_E1,NEG_E1_0,20.0,1,3,75.0,pa_2,Station pa_2,115.0,E0,E0_0,20.0,0,1,100.0,Station pa_3_rev,Nearest with charging slots
316.0,easyBike_022,NEG_E7,parked,0.0,28.55,12000.0,HIGH,pa_8_rev,Station pa_8_rev,24.51,NEG_E7,NEG_E7_0,25.0,0,0,100.0,pa_7,Station pa_7,47.9,E6,E6_0,20.0,4,2,0.0,Station pa_7,2nd nearest has slots (nearest full)
316.0,easyBike_024,NEG_E7,parked,0.0,18.55,12000.0,CRITICAL,pa_8_rev,Station pa_8_rev,21.37,NEG_E7,NEG_E7_0,25.0,0,0,100.0,pa_7,Station pa_7,44.92,E6,E6_0,20.0,4,2,0.0,Station pa_7,2nd nearest has slots (nearest full)
316.0,easyBike_026,E0,parked,0.0,16.38,12000.0,CRITICAL,pa_2,Station pa_2,55.6,E0,E0_0,20.0,0,1,100.0,pa_3_rev,Station pa_3_rev,76.22,NEG_E1,NEG_E1_0,20.0,1,3,75.0,Station pa_3_rev,2nd nearest has slots (nearest full)
316.0,easyBike_028,E0,parked,0.0,13.88,12000.0,CRITICAL,pa_2,Station pa_2,52.92,E0,E0_0,20.0,0,1,100.0,pa_3_rev,Station pa_3_rev,73.57,NEG_E1,NEG_E1_0,20.0,1,3,75.0,Station pa_3_rev,2nd nearest has slots (nearest full)
316.0,easyBike_030,NEG_E7,parked,0.0,13.52,12000.0,CRITICAL,pa_8_rev,Station pa_8_rev,18.24,NEG_E7,NEG_E7_0,25.0,0,0,100.0,pa_7,Station pa_7,41.96,E6,E6_0,20.0,4,2,0.0,Station pa_7,2nd nearest has slots (nearest full)
316.0,easyBike_032,NEG_E7,NEG_E7_0,13.61,16.91,12000.0,CRITICAL,pa_8_rev,Station pa_8_rev,215.69,NEG_E7,NEG_E7_0,25.0,0,0,100.0,pa_7,Station pa_7,237.0,E6,E6_0,20.0,4,2,0.0,Station pa_7,2nd nearest has slots (nearest full)
316.0,easyBike_034,E1,E1_1,13.82,34.3,12000.0,MEDIUM,pa_3,Station pa_3,59.41,E1,E1_0,20.0,3,3,25.0,pa_3_rev,Station pa_3_rev,396.25,NEG_E1,NEG_E1_0,20.0,1,3,75.0,Station pa_3,Nearest with charging slots
318.0,easyBike_013,NEG_E3,NEG_E3_0,12.09,28.54,12000.0,HIGH,pa_3,Station pa_3,231.26,E1,E1_0,20.0,3,3,25.0,pa_8,Station pa_8,279.68,E7,E7_0,25.0,5,3,0.0,Station pa_3,Nearest with charging slots
318.0,easyBike_024,NEG_E7,NEG_E7_0,13.02,18.69,12000.0,CRITICAL,pa_8,Station pa_8,160.2,E7,E7_0,25.0,5,3,0.0,pa_8_rev,Station pa_8_rev,315.46,NEG_E7,NEG_E7_0,25.0,0,0,100.0,Station pa_8,Nearest with charging slots
321.0,easyBike_029,NEG_E3,NEG_E3_1,1.01,12.92,12000.0,CRITICAL,pa_8,Station pa_8,167.78,E7,E7_0,25.0,5,3,0.0,pa_3,Station pa_3,407.13,E1,E1_0,20.0,3,3,25.0,Station pa_8,Nearest with charging slots
321.0,eRickshaw_026,E1,E1_0,11.65,33.89,7200.0,MEDIUM,pa_3,Station pa_3,227.64,E1,E1_0,20.0,3,3,25.0,pa_3_rev,Station pa_3_rev,228.08,NEG_E1,NEG_E1_0,20.0,1,3,75.0,Station pa_3,Nearest with charging slots
321.0,eRickshaw_032,NEG_E8,NEG_E8_1,0.6,33.61,7200.0,MEDIUM,pa_8,Station pa_8,162.58,E7,E7_0,25.0,5,3,0.0,pa_3,Station pa_3,414.0,E1,E1_0,20.0,3,3,25.0,Station pa_8,Nearest with charging slots
322.0,easyBike_021,NEG_E1,NEG_E1_0,12.77,26.75,12000.0,HIGH,pa_3,Station pa_3,185.47,E1,E1_0,20.0,3,3,25.0,pa_3_rev,Station pa_3_rev,270.29,NEG_E1,NEG_E1_0,20.0,1,3,75.0,Station pa_3,Nearest with charging slots
323.0,eRickshaw_029,NEG_E3,NEG_E3_0,9.83,29.86,7200.0,HIGH,pa_8,Station pa_8,244.69,E7,E7_0,25.0,5,3,0.0,pa_3,Station pa_3,267.02,E1,E1_0,20.0,3,3,25.0,Station pa_8,Nearest with charging slots
331.0,easyBike_001,E1,E1_0,11.06,42.8,12000.0,MEDIUM,pa_3_rev,Station pa_3_rev,32.88,NEG_E1,NEG_E1_0,20.0,1,3,75.0,pa_2,Station pa_2,49.26,E0,E0_0,20.0,0,1,100.0,Station pa_3_rev,Nearest with charging slots
331.0,easyBike_002,E8,E8_1,10.2,40.96,12000.0,MEDIUM,pa_8,Station pa_8,34.14,E7,E7_0,25.0,5,3,0.0,pa_3,Station pa_3,404.86,E1,E1_0,20.0,3,3,25.0,Station pa_8,Nearest with charging slots
331.0,easyBike_003,E4,E4_0,11.3,40.69,12000.0,MEDIUM,pa_6_rev,Station pa_6_rev,115.08,NEG_E5,NEG_E5_0,25.0,5,3,0.0,pa_2_rev,Station pa_2_rev,146.67,NEG_E0,NEG_E0_0,20.0,4,3,0.0,Station pa_6_rev,Nearest with charging slots
331.0,easyBike_004,E0,E0_0,11.37,39.52,12000.0,MEDIUM,pa_2_rev,Station pa_2_rev,123.34,NEG_E0,NEG_E0_0,20.0,4,3,0.0,pa_2,Station pa_2,267.48,E0,E0_0,20.0,0,1,100.0,Station pa_2_rev,Nearest with charging slots
331.0,easyBike_005,NEG_E0,NEG_E0_0,11.39,37.36,12000.0,MEDIUM,pa_2_rev,Station pa_2_rev,29.42,NEG_E0,NEG_E0_0,20.0,4,3,0.0,pa_6_rev,Station pa_6_rev,262.53,NEG_E5,NEG_E5_0,25.0,5,3,0.0,Station pa_2_rev,Nearest with charging slots
331.0,easyBike_006,NEG_E0,NEG_E0_0,11.47,36.22,12000.0,MEDIUM,pa_2,Station pa_2,134.04,E0,E0_0,20.0,0,1,100.0,pa_3_rev,Station pa_3_rev,153.74,NEG_E1,NEG_E1_0,20.0,1,3,75.0,Station pa_3_rev,2nd nearest has slots (nearest full)
331.0,easyBike_008,NEG_E7,NEG_E7_0,11.63,34.6,12000.0,MEDIUM,pa_8,Station pa_8,106.44,E7,E7_0,25.0,5,3,0.0,pa_8_rev,Station pa_8_rev,369.37,NEG_E7,NEG_E7_0,25.0,0,0,100.0,Station pa_8,Nearest with charging slots
331.0,easyBike_013,NEG_E1,parked,0.0,28.02,12000.0,HIGH,pa_3_rev,Station pa_3_rev,41.88,NEG_E1,NEG_E1_0,20.0,1,3,75.0,pa_2,Station pa_2,61.34,E0,E0_0,20.0,0,1,100.0,Station pa_3_rev,Nearest with charging slots
