timestep_sec,total_vehicles_charging,total_vehicles_waiting,total_power_demand_kW,total_power_demand_MW,pa_2_vehicles,pa_2_power_kW,pa_2_rev_vehicles,pa_2_rev_power_kW,pa_3_vehicles,pa_3_power_kW,pa_3_rev_vehicles,pa_3_rev_power_kW,pa_6_vehicles,pa_6_power_kW,pa_6_rev_vehicles,pa_6_rev_power_kW,pa_7_vehicles,pa_7_power_kW,pa_7_rev_vehicles,pa_7_rev_power_kW,pa_8_vehicles,pa_8_power_kW,pa_8_rev_vehicles,pa_8_rev_power_kW
520.0,33,15,730.0,0.73,4,80.0,3,60.0,4,80.0,4,80.0,5,125.0,2,50.0,0,0.0,4,80.0,2,50.0,5,125.0
521.0,34,15,750.0,0.75,4,80.0,4,80.0,4,80.0,4,80.0,5,125.0,2,50.0,0,0.0,4,80.0,2,50.0,5,125.0
522.0,34,15,750.0,0.75,4,80.0,4,80.0,4,80.0,4,80.0,5,125.0,2,50.0,0,0.0,4,80.0,2,50.0,5,125.0
523.0,34,15,750.0,0.75,4,80.0,4,80.0,4,80.0,4,80.0,5,125.0,2,50.0,0,0.0,4,80.0,2,50.0,5,125.0
524.0,34,15,750.0,0.75,4,80.0,4,80.0,4,80.0,4,80.0,5,125.0,2,50.0,0,0.0,4,80.0,2,50.0,5,125.0
525.0,34,15,750.0,0.75,4,80.0,4,80.0,4,80.0,4,80.0,5,125.0,2,50.0,0,0.0,4,80.0,2,50.0,5,125.0
526.0,34,15,750.0,0.75,4,80.0,4,80.0,4,80.0,4,80.0,5,125.0,2,50.0,0,0.0,4,80.0,2,50.0,5,125.0
527.0,34,15,750.0,0.75,4,80.0,4,80.0,4,80.0,4,80.0,5,125.0,2,50.0,0,0.0,4,80.0,2,50.0,5,125.0
528.0,34,15,750.0,0.75,4,80.0,4,80.0,4,80.0,4,80.0,5,125.0,2,50.0,0,0.0,4,80.0,2,50.0,5,125.0
529.0,34,15,750.0,0.75,4,80.0,4,80.0,4,80.0,4,80.0,5,125.0,2,50.0,0,0.0,4,80.0,2,50.0,5,125.0
530.0,34,15,750.0,0.75,4,80.0,4,80.0,4,80.0,4,80.0,5,125.0,2,50.0,0,0.0,4,80.0,2,50.0,5,125.0
531.0,34,15,750.0,0.75,4,80.0,4,80.0,4,80.0,4,80.0,5,125.0,2,50.0,0,0.0,4,80.0,2,50.0,5,125.0
532.0,34,15,750.0,0.75,4,80.0,4,80.0,4,80.0,4,80.0,5,125.0,2,50.0,0,0.0,4,80.0,2,50.0,5,125.0
533.0,34,15,750.0,0.75,4,80.0,4,80.0,4,80.0,4,80.0,5,125.0,2,50.0,0,0.0,4,80.0,2,50.0,5,125.0
534.0,34,15,750.0,0.75,4,80.0,4,80.0,4,80.0,4,80.0,5,125.0,2,50.0,0,0.0,4,80.0,2,50.0,5,125.0
535.0,34,15,750.0,0.75,4,80.0,4,80.0,4,80.0,4,80.0,5,125.0,2,50.0,0,0.0,4,80.0,2,50.0,5,125.0
536.0,34,15,750.0,0.75,4,80.0,4,80.0,4,80.0,4,80.0,5,125.0,2,50.0,0,0.0,4,80.0,2,50.0,5,125.0
537.0,34,16,750.0,0.75,4,80.0,4,80.0,4,80.0,4,80.0,5,125.0,2,50.0,0,0.0,4,80.0,2,50.0,5,125.0
538.0,34,16,750.0,0.75,4,80.0,4,80.0,4,80.0,4,80.0,5,125.0,2,50.0,0,0.0,4,80.0,2,50.0,5,125.0
539.0,34,16,750.0,0.75,4,80.0,4,80.0,4,80.0,4,80.0,5,125.0,2,50.0,0,0.0,4,80.0,2,50.0,5,125.0
540.0,34,16,750.0,0.75,4,80.0,4,80.0,4,80.0,4,80.0,5,125.0,2,50.0,0,0.0,4,80.0,2,50.0,5,125.0
541.0,34,16,750.0,0.75,4,80.0,4,80.0,4,80.0,4,80.0,5,125.0,2,50.0,0,0.0,4,80.0,2,50.0,5,125.0
542.0,34,16,750.0,0.75,4,80.0,4,80.0,4,80.0,4,80.0,5,125.0,2,50.0,0,0.0,4,80.0,2,50.0,5,125.0
543.0,34,16,750.0,0.75,4,80.0,4,80.0,4,80.0,4,80.0,5,125.0,2,50.0,0,0.0,4,80.0,2,50.0,5,125.0
544.0,34,16,750.0,0.75,4,80.0,4,80.0,4,80.0,4,80.0,5,125.0,2,50.0,0,0.0,4,80.0,2,50.0,5,125.0
545.0,34,16,750.0,0.75,4,80.0,4,80.0,4,80.0,4,80.0,5,125.0,2,50.0,0,0.0,4,80.0,2,50.0,5,125.0
546.0,34,16,750.0,0.75,4,80.0,4,80.0,4,80.0,4,80.0,5,125.0,2,50.0,0,0.0,4,80.0,2,50.0,5,125.0
547.0,34,16,750.0,0.75,4,80.0,4,80.0,4,80.0,4,80.0,5,125.0,2,50.0,0,0.0,4,80.0,2,50.0,5,125.0
548.0,34,16,750.0,0.75,4,80.0,4,80.0,4,80.0,4,80.0,5,125.0,2,50.0,0,0.0,4,80.0,2,50.0,5,125.0
549.0,34,16,750.0,0.75,4,80.0,4,80.0,4,80.0,4,80.0,5,125.0,2,50.0,0,0.0,4,80.0,2,50.0,5,125.0
550.0,34,16,750.0,0.75,4,80.0,4,80.0,4,80.0,4,80.0,5,125.0,2,50.0,0,0.0,4,80.0,2,50.0,5,125.0
551.0,34,16,750.0,0.75,4,80.0,4,80.0,4,80.0,4,80.0,5,125.0,2,50.0,0,0.0,4,80.0,2,50.0,5,125.0
552.0,34,16,750.0,0.75,4,80.0,4,80.0,4,80.0,4,80.0,5,125.0,2,50.0,0,0.0,4,80.0,2,50.0,5,125.0
553.0,34,16,750.0,0.75,4,80.0,4,80.0,4,80.0,4,80.0,5,125.0,2,50.0,0,0.0,4,80.0,2,50.0,5,125.0
554.0,34,16,750.0,0.75,4,80.0,4,80.0,4,80.0,4,80.0,5,125.0,2,50.0,0,0.0,4,80.0,2,50.0,5,125.0
555.0,34,16,750.0,0.75,4,80.0,4,80.0,4,80.0,4,80.0,5,125.0,2,50.0,0,0.0,4,80.0,2,50.0,5,125.0
556.0,34,16,750.0,0.75,4,80.0,4,80.0,4,80.0,4,80.0,5,125.0,2,50.0,0,0.0,4,80.0,2,50.0,5,125.0
557.0,34,16,750.0,0.75,4,80.0,4,80.0,4,80.0,4,80.0,5,125.0,2,50.0,0,0.0,4,80.0,2,50.0,5,125.0
558.0,34,16,750.0,0.75,4,80.0,4,80.0,4,80.0,4,80.0,5,125.0,2,50.0,0,0.0,4,80.0,2,50.0,5,125.0
559.0,34,16,750.0,0.75,4,80.0,4,80.0,4,80.0,4,80.0,5,125.0,2,50.0,0,0.0,4,80.0,2,50.0,5,125.0
560.0,34,16,750.0,0.75,4,80.0,4,80.0,4,80.0,4,80.0,5,125.0,2,50.0,0,0.0,4,80.0,2,50.0,5,125.0
561.0,34,16,750.0,0.75,4,80.0,4,80.0,4,80.0,4,80.0,5,125.0,2,50.0,0,0.0,4,80.0,2,50.0,5,125.0
562.0,34,16,750.0,0.75,4,80.0,4,80.0,4,80.0,4,80.0,5,125.0,2,50.0,0,0.0,4,80.0,2,50.0,5,125.0
563.0,34,16,750.0,0.75,4,80.0,4,80.0,4,80.0,4,80.0,5,125.0,2,50.0,0,0.0,4,80.0,2,50.0,5,125.0
564.0,34,16,750.0,0.75,4,80.0,4,80.0,4,80.0,4,80.0,5,125.0,2,50.0,0,0.0,4,80.0,2,50.0,5,125.0
565.0,34,16,750.0,0.75,4,80.0,4,80.0,4,80.0,4,80.0,5,125.0,2,50.0,0,0.0,4,80.0,2,50.0,5,125.0
566.0,34,16,750.0,0.75,4,80.0,4,80.0,4,80.0,4,80.0,5,125.0,2,50.0,0,0.0,4,80.0,2,50.0,5,125.0
567.0,34,16,750.0,0.75,4,80.0,4,80.0,4,80.0,4,80.0,5,125.0,2,50.0,0,0.0,4,80.0,2,50.0,5,125.0
568.0,34,17,750.0,0.75,4,80.0,4,80.0,4,80.0,4,80.0,5,125.0,2,50.0,0,0.0,4,80.0,2,50.0,5,125.0
569.0,34,17,750.0,0.75,4,80.0,4,80.0,4,80.0,4,80.0,5,125.0,2,50.0,0,0.0,4,80.0,2,50.0,5,125.0
570.0,34,17,750.0,0.75,4,80.0,4,80.0,4,80.0,4,80.0,5,125.0,2,50.0,0,0.0,4,80.0,2,50.0,5,125.0
571.0,34,17,750.0,0.75,4,80.0,4,80.0,4,80.0,4,80.0,5,125.0,2,50.0,0,0.0,4,80.0,2,50.0,5,125.0
572.0,34,17,750.0,0.75,4,80.0,4,80.0,4,80.0,4,80.0,5,125.0,2,50.0,0,0.0,4,80.0,2,50.0,5,125.0
573.0,34,17,750.0,0.75,4,80.0,4,80.0,4,80.0,4,80.0,5,125.0,2,50.0,0,0.0,4,80.0,2,50.0,5,125.0
574.0,35,17,770.0,0.77,4,80.0,4,80.0,4,80.0,4,80.0,5,125.0,2,50.0,1,20.0,4,80.0,2,50.0,5,125.0
575.0,35,17,770.0,0.77,4,80.0,4,80.0,4,80.0,4,80.0,5,125.0,2,50.0,1,20.0,4,80.0,2,50.0,5,125.0
576.0,35,17,770.0,0.77,4,80.0,4,80.0,4,80.0,4,80.0,5,125.0,2,50.0,1,20.0,4,80.0,2,50.0,5,125.0
577.0,35,17,770.0,0.77,4,80.0,4,80.0,4,80.0,4,80.0,5,125.0,2,50.0,1,20.0,4,80.0,2,50.0,5,125.0
578.0,35,17,770.0,0.77,4,80.0,4,80.0,4,80.0,4,80.0,5,125.0,2,50.0,1,20.0,4,80.0,2,50.0,5,125.0
579.0,35,17,770.0,0.77,4,80.0,4,80.0,4,80.0,4,80.0,5,125.0,2,50.0,1,20.0,4,80.0,2,50.0,5,125.0
580.0,35,17,770.0,0.77,4,80.0,4,80.0,4,80.0,4,80.0,5,125.0,2,50.0,1,20.0,4,80.0,2,50.0,5,125.0
581.0,35,17,770.0,0.77,4,80.0,4,80.0,4,80.0,4,80.0,5,125.0,2,50.0,1,20.0,4,80.0,2,50.0,5,125.0
582.0,35,17,770.0,0.77,4,80.0,4,80.0,4,80.0,4,80.0,5,125.0,2,50.0,1,20.0,4,80.0,2,50.0,5,125.0
583.0,35,17,770.0,0.77,4,80.0,4,80.0,4,80.0,4,80.0,5,125.0,2,50.0,1,20.0,4,80.0,2,50.0,5,125.0
584.0,35,17,770.0,0.77,4,80.0,4,80.0,4,80.0,4,80.0,5,125.0,2,50.0,1,20.0,4,80.0,2,50.0,5,125.0
585.0,35,17,770.0,0.77,4,80.0,4,80.0,4,80.0,4,80.0,5,125.0,2,50.0,1,20.0,4,80.0,2,50.0,5,125.0
586.0,35,17,770.0,0.77,4,80.0,4,80.0,4,80.0,4,80.0,5,125.0,2,50.0,1,20.0,4,80.0,2,50.0,5,125.0
587.0,35,17,770.0,0.77,4,80.0,4,80.0,4,80.0,4,80.0,5,125.0,2,50.0,1,20.0,4,80.0,2,50.0,5,125.0
588.0,35,17,770.0,0.77,4,80.0,4,80.0,4,80.0,4,80.0,5,125.0,2,50.0,1,20.0,4,80.0,2,50.0,5,125.0
589.0,35,17,770.0,0.77,4,80.0,4,80.0,4,80.0,4,80.0,5,125.0,2,50.0,1,20.0,4,80.0,2,50.0,5,125.0
590.0,35,17,770.0,0.77,4,80.0,4,80.0,4,80.0,4,80.0,5,125.0,2,50.0,1,20.0,4,80.0,2,50.0,5,125.0
591.0,35,17,770.0,0.77,4,80.0,4,80.0,4,80.0,4,80.0,5,125.0,2,50.0,1,20.0,4,80.0,2,50.0,5,125.0
592.0,35,17,770.0,0.77,4,80.0,4,80.0,4,80.0,4,80.0,5,125.0,2,50.0,1,20.0,4,80.0,2,50.0,5,125.0
593.0,35,18,770.0,0.77,4,80.0,4,80.0,4,80.0,4,80.0,5,125.0,2,50.0,1,20.0,4,80.0,2,50.0,5,125.0
594.0,35,18,770.0,0.77,4,80.0,4,80.0,4,80.0,4,80.0,5,125.0,2,50.0,1,20.0,4,80.0,2,50.0,5,125.0
595.0,35,18,770.0,0.77,4,80.0,4,80.0,4,80.0,4,80.0,5,125.0,2,50.0,1,20.0,4,80.0,2,50.0,5,125.0
596.0,35,18,770.0,0.77,4,80.0,4,80.0,4,80.0,4,80.0,5,125.0,2,50.0,1,20.0,4,80.0,2,50.0,5,125.0
597.0,35,18,770.0,0.77,4,80.0,4,80.0,4,80.0,4,80.0,5,125.0,2,50.0,1,20.0,4,80.0,2,50.0,5,125.0
598.0,35,18,770.0,0.77,4,80.0,4,80.0,4,80.0,4,80.0,5,125.0,2,50.0,1,20.0,4,80.0,2,50.0,5,125.0
599.0,35,18,770.0,0.77,4,80.0,4,80.0,4,80.0,4,80.0,5,125.0,2,50.0,1,20.0,4,80.0,2,50.0,5,125.0
600.0,35,18,770.0,0.77,4,80.0,4,80.0,4,80.0,4,80.0,5,125.0,2,50.0,1,20.0,4,80.0,2,50.0,5,125.0
