timestep_sec,station_id,station_edge,station_capacity,vehicles_charging,vehicle_ids,charging_times_sec,total_power_load_kW,utilization_percent,available_slots
502.0,pa_8_rev,NEG_E7,5,5,"easyBike_forward2.2,eRickshaw_forward2.0,easyBike_forward1.3,easyBike_forward1.2,eRickshaw_forward1.0","175.0,150.0,134.0,67.0,10.0",125.0,100.0,0
503.0,pa_2,E0,4,1,easyBike_forward1.4,89.0,20.0,25.0,3
503.0,pa_3,E1,4,1,easyBike_forward1.5,46.0,20.0,25.0,3
503.0,pa_6,E5,5,2,"eRickshaw_forward4.0,eRickshaw_reverse1.0","150.0,5.0",50.0,40.0,3
503.0,pa_7,E6,4,2,"easyBike_reverse2.3,easyBike_forward3.2","103.0,92.0",40.0,50.0,2
503.0,pa_8,E7,5,1,easyBike_forward4.1,106.0,25.0,20.0,4
503.0,pa_2_rev,NEG_E0,4,2,"easyBike_reverse4.1,easyBike_reverse2.2","205.0,191.0",40.0,50.0,2
503.0,pa_3_rev,NEG_E1,4,2,"easyBike_reverse2.1,eRickshaw_forward3.1","193.0,59.0",40.0,50.0,2
503.0,pa_6_rev,NEG_E5,5,3,"easyBike_forward4.2,easyBike_reverse3.4,eRickshaw_reverse3.2","64.0,26.0,16.0",75.0,60.0,2
503.0,pa_7_rev,NEG_E6,4,2,"easyBike_reverse3.3,eRickshaw_reverse1.1","111.0,14.0",40.0,50.0,2
503.0,pa_8_rev,NEG_E7,5,5,"easyBike_forward2.2,eRickshaw_forward2.0,easyBike_forward1.3,easyBike_forward1.2,eRickshaw_forward1.0","176.0,151.0,135.0,68.0,11.0",125.0,100.0,0
504.0,pa_2,E0,4,1,easyBike_forward1.4,90.0,20.0,25.0,3
504.0,pa_3,E1,4,2,"easyBike_forward1.5,eRickshaw_reverse4.1","47.0,0.0",40.0,50.0,2
504.0,pa_6,E5,5,2,"eRickshaw_forward4.0,eRickshaw_reverse1.0","151.0,6.0",50.0,40.0,3
504.0,pa_7,E6,4,2,"easyBike_reverse2.3,easyBike_forward3.2","104.0,93.0",40.0,50.0,2
504.0,pa_8,E7,5,1,easyBike_forward4.1,107.0,25.0,20.0,4
504.0,pa_2_rev,NEG_E0,4,2,"easyBike_reverse4.1,easyBike_reverse2.2","206.0,192.0",40.0,50.0,2
504.0,pa_3_rev,NEG_E1,4,2,"easyBike_reverse2.1,eRickshaw_forward3.1","194.0,60.0",40.0,50.0,2
504.0,pa_6_rev,NEG_E5,5,3,"easyBike_forward4.2,easyBike_reverse3.4,eRickshaw_reverse3.2","65.0,27.0,17.0",75.0,60.0,2
504.0,pa_7_rev,NEG_E6,4,2,"easyBike_reverse3.3,eRickshaw_reverse1.1","112.0,15.0",40.0,50.0,2
504.0,pa_8_rev,NEG_E7,5,5,"easyBike_forward2.2,eRickshaw_forward2.0,easyBike_forward1.3,easyBike_forward1.2,eRickshaw_forward1.0","177.0,152.0,136.0,69.0,12.0",125.0,100.0,0
505.0,pa_2,E0,4,1,easyBike_forward1.4,91.0,20.0,25.0,3
505.0,pa_3,E1,4,2,"easyBike_forward1.5,eRickshaw_reverse4.1","48.0,1.0",40.0,50.0,2
505.0,pa_6,E5,5,2,"eRickshaw_forward4.0,eRickshaw_reverse1.0","152.0,7.0",50.0,40.0,3
505.0,pa_7,E6,4,2,"easyBike_reverse2.3,easyBike_forward3.2","105.0,94.0",40.0,50.0,2
505.0,pa_8,E7,5,1,easyBike_forward4.1,108.0,25.0,20.0,4
505.0,pa_2_rev,NEG_E0,4,2,"easyBike_reverse4.1,easyBike_reverse2.2","207.0,193.0",40.0,50.0,2
505.0,pa_3_rev,NEG_E1,4,2,"easyBike_reverse2.1,eRickshaw_forward3.1","195.0,61.0",40.0,50.0,2
505.0,pa_6_rev,NEG_E5,5,3,"easyBike_forward4.2,easyBike_reverse3.4,eRickshaw_reverse3.2","66.0,28.0,18.0",75.0,60.0,2
505.0,pa_7_rev,NEG_E6,4,2,"easyBike_reverse3.3,eRickshaw_reverse1.1","113.0,16.0",40.0,50.0,2
505.0,pa_8_rev,NEG_E7,5,5,"easyBike_forward2.2,eRickshaw_forward2.0,easyBike_forward1.3,easyBike_forward1.2,eRickshaw_forward1.0","178.0,153.0,137.0,70.0,13.0",125.0,100.0,0
506.0,pa_2,E0,4,1,easyBike_forward1.4,92.0,20.0,25.0,3
506.0,pa_3,E1,4,3,"easyBike_forward1.5,eRickshaw_reverse4.1,easyBike_forward2.5","49.0,2.0,0.0",60.0,75.0,1
506.0,pa_6,E5,5,2,"eRickshaw_forward4.0,eRickshaw_reverse1.0","153.0,8.0",50.0,40.0,3
506.0,pa_7,E6,4,2,"easyBike_reverse2.3,easyBike_forward3.2","106.0,95.0",40.0,50.0,2
506.0,pa_8,E7,5,1,easyBike_forward4.1,109.0,25.0,20.0,4
506.0,pa_2_rev,NEG_E0,4,2,"easyBike_reverse4.1,easyBike_reverse2.2","208.0,194.0",40.0,50.0,2
506.0,pa_3_rev,NEG_E1,4,2,"easyBike_reverse2.1,eRickshaw_forward3.1","196.0,62.0",40.0,50.0,2
506.0,pa_6_rev,NEG_E5,5,3,"easyBike_forward4.2,easyBike_reverse3.4,eRickshaw_reverse3.2","67.0,29.0,19.0",75.0,60.0,2
506.0,pa_7_rev,NEG_E6,4,2,"easyBike_reverse3.3,eRickshaw_reverse1.1","114.0,17.0",40.0,50.0,2
506.0,pa_8_rev,NEG_E7,5,5,"easyBike_forward2.2,eRickshaw_forward2.0,easyBike_forward1.3,easyBike_forward1.2,eRickshaw_forward1.0","179.0,154.0,138.0,71.0,14.0",125.0,100.0,0
507.0,pa_2,E0,4,1,easyBike_forward1.4,93.0,20.0,25.0,3
507.0,pa_3,E1,4,3,"easyBike_forward1.5,eRickshaw_reverse4.1,easyBike_forward2.5","50.0,3.0,1.0",60.0,75.0,1
507.0,pa_6,E5,5,2,"eRickshaw_forward4.0,eRickshaw_reverse1.0","154.0,9.0",50.0,40.0,3
507.0,pa_7,E6,4,2,"easyBike_reverse2.3,easyBike_forward3.2","107.0,96.0",40.0,50.0,2
507.0,pa_8,E7,5,1,easyBike_forward4.1,110.0,25.0,20.0,4
507.0,pa_2_rev,NEG_E0,4,2,"easyBike_reverse4.1,easyBike_reverse2.2","209.0,195.0",40.0,50.0,2
507.0,pa_3_rev,NEG_E1,4,2,"easyBike_reverse2.1,eRickshaw_forward3.1","197.0,63.0",40.0,50.0,2
507.0,pa_6_rev,NEG_E5,5,3,"easyBike_forward4.2,easyBike_reverse3.4,eRickshaw_reverse3.2","68.0,30.0,20.0",75.0,60.0,2
507.0,pa_7_rev,NEG_E6,4,2,"easyBike_reverse3.3,eRickshaw_reverse1.1","115.0,18.0",40.0,50.0,2
507.0,pa_8_rev,NEG_E7,5,5,"easyBike_forward2.2,eRickshaw_forward2.0,easyBike_forward1.3,easyBike_forward1.2,eRickshaw_forward1.0","180.0,155.0,139.0,72.0,15.0",125.0,100.0,0
508.0,pa_2,E0,4,1,easyBike_forward1.4,94.0,20.0,25.0,3
508.0,pa_3,E1,4,4,"easyBike_forward1.5,eRickshaw_reverse4.1,easyBike_forward2.5,easyBike_forward1.6","51.0,4.0,2.0,0.0",80.0,100.0,0
508.0,pa_6,E5,5,2,"eRickshaw_forward4.0,eRickshaw_reverse1.0","155.0,10.0",50.0,40.0,3
508.0,pa_7,E6,4,2,"easyBike_reverse2.3,easyBike_forward3.2","108.0,97.0",40.0,50.0,2
508.0,pa_8,E7,5,1,easyBike_forward4.1,111.0,25.0,20.0,4
508.0,pa_2_rev,NEG_E0,4,2,"easyBike_reverse4.1,easyBike_reverse2.2","210.0,196.0",40.0,50.0,2
508.0,pa_3_rev,NEG_E1,4,2,"easyBike_reverse2.1,eRickshaw_forward3.1","198.0,64.0",40.0,50.0,2
508.0,pa_6_rev,NEG_E5,5,3,"easyBike_forward4.2,easyBike_reverse3.4,eRickshaw_reverse3.2","69.0,31.0,21.0",75.0,60.0,2
508.0,pa_7_rev,NEG_E6,4,2,"easyBike_reverse3.3,eRickshaw_reverse1.1","116.0,19.0",40.0,50.0,2
508.0,pa_8_rev,NEG_E7,5,5,"easyBike_forward2.2,eRickshaw_forward2.0,easyBike_forward1.3,easyBike_forward1.2,eRickshaw_forward1.0","181.0,156.0,140.0,73.0,16.0",125.0,100.0,0
509.0,pa_2,E0,4,1,easyBike_forward1.4,95.0,20.0,25.0,3
509.0,pa_3,E1,4,4,"easyBike_forward1.5,eRickshaw_reverse4.1,easyBike_forward2.5,easyBike_forward1.6","52.0,5.0,3.0,1.0",80.0,100.0,0
509.0,pa_6,E5,5,2,"eRickshaw_forward4.0,eRickshaw_reverse1.0","156.0,11.0",50.0,40.0,3
509.0,pa_7,E6,4,2,"easyBike_reverse2.3,easyBike_forward3.2","109.0,98.0",40.0,50.0,2
509.0,pa_8,E7,5,1,easyBike_forward4.1,112.0,25.0,20.0,4
509.0,pa_2_rev,NEG_E0,4,2,"easyBike_reverse4.1,easyBike_reverse2.2","211.0,197.0",40.0,50.0,2
509.0,pa_3_rev,NEG_E1,4,2,"easyBike_reverse2.1,eRickshaw_forward3.1","199.0,65.0",40.0,50.0,2
509.0,pa_6_rev,NEG_E5,5,3,"easyBike_forward4.2,easyBike_reverse3.4,eRickshaw_reverse3.2","70.0,32.0,22.0",75.0,60.0,2
509.0,pa_7_rev,NEG_E6,4,2,"easyBike_reverse3.3,eRickshaw_reverse1.1","117.0,20.0",40.0,50.0,2
509.0,pa_8_rev,NEG_E7,5,5,"easyBike_forward2.2,eRickshaw_forward2.0,easyBike_forward1.3,easyBike_forward1.2,eRickshaw_forward1.0","182.0,157.0,141.0,74.0,17.0",125.0,100.0,0
510.0,pa_2,E0,4,1,easyBike_forward1.4,96.0,20.0,25.0,3
510.0,pa_3,E1,4,4,"easyBike_forward1.5,eRickshaw_reverse4.1,easyBike_forward2.5,easyBike_forward1.6","53.0,6.0,4.0,2.0",80.0,100.0,0
510.0,pa_6,E5,5,2,"eRickshaw_forward4.0,eRickshaw_reverse1.0","157.0,12.0",50.0,40.0,3
510.0,pa_7,E6,4,2,"easyBike_reverse2.3,easyBike_forward3.2","110.0,99.0",40.0,50.0,2
510.0,pa_8,E7,5,1,easyBike_forward4.1,113.0,25.0,20.0,4
510.0,pa_2_rev,NEG_E0,4,3,"easyBike_reverse4.1,easyBike_reverse2.2,eRickshaw_reverse1.3","212.0,198.0,0.0",60.0,75.0,1
510.0,pa_3_rev,NEG_E1,4,2,"easyBike_reverse2.1,eRickshaw_forward3.1","200.0,66.0",40.0,50.0,2
510.0,pa_6_rev,NEG_E5,5,3,"easyBike_forward4.2,easyBike_reverse3.4,eRickshaw_reverse3.2","71.0,33.0,23.0",75.0,60.0,2
510.0,pa_7_rev,NEG_E6,4,2,"easyBike_reverse3.3,eRickshaw_reverse1.1","118.0,21.0",40.0,50.0,2
510.0,pa_8_rev,NEG_E7,5,5,"easyBike_forward2.2,eRickshaw_forward2.0,easyBike_forward1.3,easyBike_forward1.2,eRickshaw_forward1.0","183.0,158.0,142.0,75.0,18.0",125.0,100.0,0
511.0,pa_2,E0,4,1,easyBike_forward1.4,97.0,20.0,25.0,3
511.0,pa_3,E1,4,4,"easyBike_forward1.5,eRickshaw_reverse4.1,easyBike_forward2.5,easyBike_forward1.6","54.0,7.0,5.0,3.0",80.0,100.0,0
511.0,pa_6,E5,5,2,"eRickshaw_forward4.0,eRickshaw_reverse1.0","158.0,13.0",50.0,40.0,3
511.0,pa_7,E6,4,2,"easyBike_reverse2.3,easyBike_forward3.2","111.0,100.0",40.0,50.0,2
511.0,pa_8,E7,5,1,easyBike_forward4.1,114.0,25.0,20.0,4
511.0,pa_2_rev,NEG_E0,4,3,"easyBike_reverse4.1,easyBike_reverse2.2,eRickshaw_reverse1.3","213.0,199.0,1.0",60.0,75.0,1
511.0,pa_3_rev,NEG_E1,4,2,"easyBike_reverse2.1,eRickshaw_forward3.1","201.0,67.0",40.0,50.0,2
511.0,pa_6_rev,NEG_E5,5,3,"easyBike_forward4.2,easyBike_reverse3.4,eRickshaw_reverse3.2","72.0,34.0,24.0",75.0,60.0,2
511.0,pa_7_rev,NEG_E6,4,2,"easyBike_reverse3.3,eRickshaw_reverse1.1","119.0,22.0",40.0,50.0,2
511.0,pa_8_rev,NEG_E7,5,5,"easyBike_forward2.2,eRickshaw_forward2.0,easyBike_forward1.3,easyBike_forward1.2,eRickshaw_forward1.0","184.0,159.0,143.0,76.0,19.0",125.0,100.0,0
512.0,pa_2,E0,4,1,easyBike_forward1.4,98.0,20.0,25.0,3
512.0,pa_3,E1,4,4,"easyBike_forward1.5,eRickshaw_reverse4.1,easyBike_forward2.5,easyBike_forward1.6","55.0,8.0,6.0,4.0",80.0,100.0,0
512.0,pa_6,E5,5,2,"eRickshaw_forward4.0,eRickshaw_reverse1.0","159.0,14.0",50.0,40.0,3
