timestep_sec,minute_of_hour,station_id,station_edge,station_power_capacity_kW,station_charging_capacity,station_power_demand_kW,station_vehicles_charging,station_charging_utilization_percent,station_waiting_utilization_percent,station_vehicles_waiting,station_queue_length,station_charging_slots_available,station_waiting_slots_available,system_total_power_demand_kW,system_total_vehicles_charging,system_total_vehicles_waiting,system_charging_utilization_percent,system_total_active_vehicles,load_per_vehicle_kW,congestion_ratio,demand_to_capacity_ratio
524.0,8,pa_3,E1,20.0,4,80.0,4,100.0,33.33,1,1,0,2,525.0,24,7,54.55,96,20.0,0.71,1.0
524.0,8,pa_3_rev,NEG_E1,20.0,4,80.0,4,100.0,33.33,1,1,0,2,525.0,24,7,54.55,96,20.0,0.71,1.0
524.0,8,pa_6,E5,25.0,5,100.0,4,80.0,0.0,0,0,1,3,525.0,24,7,54.55,96,25.0,0.5,0.8
524.0,8,pa_6_rev,NEG_E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,525.0,24,7,54.55,96,0.0,0.0,0.0
524.0,8,pa_7,E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,525.0,24,7,54.55,96,0.0,0.0,0.0
524.0,8,pa_7_rev,NEG_E6,20.0,4,60.0,3,75.0,0.0,0,0,1,2,525.0,24,7,54.55,96,20.0,0.5,0.75
524.0,8,pa_8,E7,25.0,5,0.0,0,0.0,0.0,0,0,5,3,525.0,24,7,54.55,96,0.0,0.0,0.0
524.0,8,pa_8_rev,NEG_E7,25.0,5,125.0,5,100.0,100.0,3,3,0,0,525.0,24,7,54.55,96,25.0,1.0,1.0
525.0,8,pa_2,E0,20.0,4,80.0,4,100.0,66.67,2,2,0,1,545.0,25,7,56.82,96,20.0,0.86,1.0
525.0,8,pa_2_rev,NEG_E0,20.0,4,0.0,0,0.0,0.0,0,0,4,3,545.0,25,7,56.82,96,0.0,0.0,0.0
525.0,8,pa_3,E1,20.0,4,80.0,4,100.0,33.33,1,1,0,2,545.0,25,7,56.82,96,20.0,0.71,1.0
525.0,8,pa_3_rev,NEG_E1,20.0,4,80.0,4,100.0,33.33,1,1,0,2,545.0,25,7,56.82,96,20.0,0.71,1.0
525.0,8,pa_6,E5,25.0,5,100.0,4,80.0,0.0,0,0,1,3,545.0,25,7,56.82,96,25.0,0.5,0.8
525.0,8,pa_6_rev,NEG_E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,545.0,25,7,56.82,96,0.0,0.0,0.0
525.0,8,pa_7,E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,545.0,25,7,56.82,96,0.0,0.0,0.0
525.0,8,pa_7_rev,NEG_E6,20.0,4,80.0,4,100.0,0.0,0,0,0,2,545.0,25,7,56.82,96,20.0,0.67,1.0
525.0,8,pa_8,E7,25.0,5,0.0,0,0.0,0.0,0,0,5,3,545.0,25,7,56.82,96,0.0,0.0,0.0
525.0,8,pa_8_rev,NEG_E7,25.0,5,125.0,5,100.0,100.0,3,3,0,0,545.0,25,7,56.82,96,25.0,1.0,1.0
526.0,8,pa_2,E0,20.0,4,80.0,4,100.0,66.67,2,2,0,1,545.0,25,7,56.82,96,20.0,0.86,1.0
526.0,8,pa_2_rev,NEG_E0,20.0,4,0.0,0,0.0,0.0,0,0,4,3,545.0,25,7,56.82,96,0.0,0.0,0.0
526.0,8,pa_3,E1,20.0,4,80.0,4,100.0,33.33,1,1,0,2,545.0,25,7,56.82,96,20.0,0.71,1.0
526.0,8,pa_3_rev,NEG_E1,20.0,4,80.0,4,100.0,33.33,1,1,0,2,545.0,25,7,56.82,96,20.0,0.71,1.0
526.0,8,pa_6,E5,25.0,5,100.0,4,80.0,0.0,0,0,1,3,545.0,25,7,56.82,96,25.0,0.5,0.8
526.0,8,pa_6_rev,NEG_E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,545.0,25,7,56.82,96,0.0,0.0,0.0
526.0,8,pa_7,E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,545.0,25,7,56.82,96,0.0,0.0,0.0
526.0,8,pa_7_rev,NEG_E6,20.0,4,80.0,4,100.0,0.0,0,0,0,2,545.0,25,7,56.82,96,20.0,0.67,1.0
526.0,8,pa_8,E7,25.0,5,0.0,0,0.0,0.0,0,0,5,3,545.0,25,7,56.82,96,0.0,0.0,0.0
526.0,8,pa_8_rev,NEG_E7,25.0,5,125.0,5,100.0,100.0,3,3,0,0,545.0,25,7,56.82,96,25.0,1.0,1.0
527.0,8,pa_2,E0,20.0,4,80.0,4,100.0,66.67,2,2,0,1,545.0,25,7,56.82,96,20.0,0.86,1.0
527.0,8,pa_2_rev,NEG_E0,20.0,4,0.0,0,0.0,0.0,0,0,4,3,545.0,25,7,56.82,96,0.0,0.0,0.0
527.0,8,pa_3,E1,20.0,4,80.0,4,100.0,33.33,1,1,0,2,545.0,25,7,56.82,96,20.0,0.71,1.0
527.0,8,pa_3_rev,NEG_E1,20.0,4,80.0,4,100.0,33.33,1,1,0,2,545.0,25,7,56.82,96,20.0,0.71,1.0
527.0,8,pa_6,E5,25.0,5,100.0,4,80.0,0.0,0,0,1,3,545.0,25,7,56.82,96,25.0,0.5,0.8
527.0,8,pa_6_rev,NEG_E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,545.0,25,7,56.82,96,0.0,0.0,0.0
527.0,8,pa_7,E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,545.0,25,7,56.82,96,0.0,0.0,0.0
527.0,8,pa_7_rev,NEG_E6,20.0,4,80.0,4,100.0,0.0,0,0,0,2,545.0,25,7,56.82,96,20.0,0.67,1.0
527.0,8,pa_8,E7,25.0,5,0.0,0,0.0,0.0,0,0,5,3,545.0,25,7,56.82,96,0.0,0.0,0.0
527.0,8,pa_8_rev,NEG_E7,25.0,5,125.0,5,100.0,100.0,3,3,0,0,545.0,25,7,56.82,96,25.0,1.0,1.0
528.0,8,pa_2,E0,20.0,4,80.0,4,100.0,66.67,2,2,0,1,545.0,25,7,56.82,96,20.0,0.86,1.0
528.0,8,pa_2_rev,NEG_E0,20.0,4,0.0,0,0.0,0.0,0,0,4,3,545.0,25,7,56.82,96,0.0,0.0,0.0
528.0,8,pa_3,E1,20.0,4,80.0,4,100.0,33.33,1,1,0,2,545.0,25,7,56.82,96,20.0,0.71,1.0
528.0,8,pa_3_rev,NEG_E1,20.0,4,80.0,4,100.0,33.33,1,1,0,2,545.0,25,7,56.82,96,20.0,0.71,1.0
528.0,8,pa_6,E5,25.0,5,100.0,4,80.0,0.0,0,0,1,3,545.0,25,7,56.82,96,25.0,0.5,0.8
528.0,8,pa_6_rev,NEG_E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,545.0,25,7,56.82,96,0.0,0.0,0.0
528.0,8,pa_7,E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,545.0,25,7,56.82,96,0.0,0.0,0.0
528.0,8,pa_7_rev,NEG_E6,20.0,4,80.0,4,100.0,0.0,0,0,0,2,545.0,25,7,56.82,96,20.0,0.67,1.0
528.0,8,pa_8,E7,25.0,5,0.0,0,0.0,0.0,0,0,5,3,545.0,25,7,56.82,96,0.0,0.0,0.0
528.0,8,pa_8_rev,NEG_E7,25.0,5,125.0,5,100.0,100.0,3,3,0,0,545.0,25,7,56.82,96,25.0,1.0,1.0
529.0,8,pa_2,E0,20.0,4,80.0,4,100.0,66.67,2,2,0,1,545.0,25,7,56.82,96,20.0,0.86,1.0
529.0,8,pa_2_rev,NEG_E0,20.0,4,0.0,0,0.0,0.0,0,0,4,3,545.0,25,7,56.82,96,0.0,0.0,0.0
529.0,8,pa_3,E1,20.0,4,80.0,4,100.0,33.33,1,1,0,2,545.0,25,7,56.82,96,20.0,0.71,1.0
529.0,8,pa_3_rev,NEG_E1,20.0,4,80.0,4,100.0,33.33,1,1,0,2,545.0,25,7,56.82,96,20.0,0.71,1.0
529.0,8,pa_6,E5,25.0,5,100.0,4,80.0,0.0,0,0,1,3,545.0,25,7,56.82,96,25.0,0.5,0.8
529.0,8,pa_6_rev,NEG_E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,545.0,25,7,56.82,96,0.0,0.0,0.0
529.0,8,pa_7,E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,545.0,25,7,56.82,96,0.0,0.0,0.0
529.0,8,pa_7_rev,NEG_E6,20.0,4,80.0,4,100.0,0.0,0,0,0,2,545.0,25,7,56.82,96,20.0,0.67,1.0
529.0,8,pa_8,E7,25.0,5,0.0,0,0.0,0.0,0,0,5,3,545.0,25,7,56.82,96,0.0,0.0,0.0
529.0,8,pa_8_rev,NEG_E7,25.0,5,125.0,5,100.0,100.0,3,3,0,0,545.0,25,7,56.82,96,25.0,1.0,1.0
530.0,8,pa_2,E0,20.0,4,80.0,4,100.0,66.67,2,2,0,1,545.0,25,7,56.82,97,20.0,0.86,1.0
530.0,8,pa_2_rev,NEG_E0,20.0,4,0.0,0,0.0,0.0,0,0,4,3,545.0,25,7,56.82,97,0.0,0.0,0.0
530.0,8,pa_3,E1,20.0,4,80.0,4,100.0,33.33,1,1,0,2,545.0,25,7,56.82,97,20.0,0.71,1.0
530.0,8,pa_3_rev,NEG_E1,20.0,4,80.0,4,100.0,33.33,1,1,0,2,545.0,25,7,56.82,97,20.0,0.71,1.0
530.0,8,pa_6,E5,25.0,5,100.0,4,80.0,0.0,0,0,1,3,545.0,25,7,56.82,97,25.0,0.5,0.8
530.0,8,pa_6_rev,NEG_E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,545.0,25,7,56.82,97,0.0,0.0,0.0
530.0,8,pa_7,E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,545.0,25,7,56.82,97,0.0,0.0,0.0
530.0,8,pa_7_rev,NEG_E6,20.0,4,80.0,4,100.0,0.0,0,0,0,2,545.0,25,7,56.82,97,20.0,0.67,1.0
530.0,8,pa_8,E7,25.0,5,0.0,0,0.0,0.0,0,0,5,3,545.0,25,7,56.82,97,0.0,0.0,0.0
530.0,8,pa_8_rev,NEG_E7,25.0,5,125.0,5,100.0,100.0,3,3,0,0,545.0,25,7,56.82,97,25.0,1.0,1.0
531.0,8,pa_2,E0,20.0,4,80.0,4,100.0,66.67,2,2,0,1,545.0,25,7,56.82,97,20.0,0.86,1.0
531.0,8,pa_2_rev,NEG_E0,20.0,4,0.0,0,0.0,0.0,0,0,4,3,545.0,25,7,56.82,97,0.0,0.0,0.0
531.0,8,pa_3,E1,20.0,4,80.0,4,100.0,33.33,1,1,0,2,545.0,25,7,56.82,97,20.0,0.71,1.0
531.0,8,pa_3_rev,NEG_E1,20.0,4,80.0,4,100.0,33.33,1,1,0,2,545.0,25,7,56.82,97,20.0,0.71,1.0
531.0,8,pa_6,E5,25.0,5,100.0,4,80.0,0.0,0,0,1,3,545.0,25,7,56.82,97,25.0,0.5,0.8
531.0,8,pa_6_rev,NEG_E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,545.0,25,7,56.82,97,0.0,0.0,0.0
531.0,8,pa_7,E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,545.0,25,7,56.82,97,0.0,0.0,0.0
531.0,8,pa_7_rev,NEG_E6,20.0,4,80.0,4,100.0,0.0,0,0,0,2,545.0,25,7,56.82,97,20.0,0.67,1.0
531.0,8,pa_8,E7,25.0,5,0.0,0,0.0,0.0,0,0,5,3,545.0,25,7,56.82,97,0.0,0.0,0.0
531.0,8,pa_8_rev,NEG_E7,25.0,5,125.0,5,100.0,100.0,3,3,0,0,545.0,25,7,56.82,97,25.0,1.0,1.0
532.0,8,pa_2,E0,20.0,4,80.0,4,100.0,66.67,2,2,0,1,545.0,25,7,56.82,97,20.0,0.86,1.0
532.0,8,pa_2_rev,NEG_E0,20.0,4,0.0,0,0.0,0.0,0,0,4,3,545.0,25,7,56.82,97,0.0,0.0,0.0
532.0,8,pa_3,E1,20.0,4,80.0,4,100.0,33.33,1,1,0,2,545.0,25,7,56.82,97,20.0,0.71,1.0
532.0,8,pa_3_rev,NEG_E1,20.0,4,80.0,4,100.0,33.33,1,1,0,2,545.0,25,7,56.82,97,20.0,0.71,1.0
532.0,8,pa_6,E5,25.0,5,100.0,4,80.0,0.0,0,0,1,3,545.0,25,7,56.82,97,25.0,0.5,0.8
532.0,8,pa_6_rev,NEG_E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,545.0,25,7,56.82,97,0.0,0.0,0.0
532.0,8,pa_7,E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,545.0,25,7,56.82,97,0.0,0.0,0.0
532.0,8,pa_7_rev,NEG_E6,20.0,4,80.0,4,100.0,0.0,0,0,0,2,545.0,25,7,56.82,97,20.0,0.67,1.0
532.0,8,pa_8,E7,25.0,5,0.0,0,0.0,0.0,0,0,5,3,545.0,25,7,56.82,97,0.0,0.0,0.0
532.0,8,pa_8_rev,NEG_E7,25.0,5,125.0,5,100.0,100.0,3,3,0,0,545.0,25,7,56.82,97,25.0,1.0,1.0
533.0,8,pa_2,E0,20.0,4,80.0,4,100.0,66.67,2,2,0,1,545.0,25,7,56.82,97,20.0,0.86,1.0
533.0,8,pa_2_rev,NEG_E0,20.0,4,0.0,0,0.0,0.0,0,0,4,3,545.0,25,7,56.82,97,0.0,0.0,0.0
533.0,8,pa_3,E1,20.0,4,80.0,4,100.0,33.33,1,1,0,2,545.0,25,7,56.82,97,20.0,0.71,1.0
533.0,8,pa_3_rev,NEG_E1,20.0,4,80.0,4,100.0,33.33,1,1,0,2,545.0,25,7,56.82,97,20.0,0.71,1.0
533.0,8,pa_6,E5,25.0,5,100.0,4,80.0,0.0,0,0,1,3,545.0,25,7,56.82,97,25.0,0.5,0.8
533.0,8,pa_6_rev,NEG_E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,545.0,25,7,56.82,97,0.0,0.0,0.0
533.0,8,pa_7,E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,545.0,25,7,56.82,97,0.0,0.0,0.0
533.0,8,pa_7_rev,NEG_E6,20.0,4,80.0,4,100.0,0.0,0,0,0,2,545.0,25,7,56.82,97,20.0,0.67,1.0
533.0,8,pa_8,E7,25.0,5,0.0,0,0.0,0.0,0,0,5,3,545.0,25,7,56.82,97,0.0,0.0,0.0
533.0,8,pa_8_rev,NEG_E7,25.0,5,125.0,5,100.0,100.0,3,3,0,0,545.0,25,7,56.82,97,25.0,1.0,1.0
534.0,8,pa_2,E0,20.0,4,80.0,4,100.0,66.67,2,2,0,1,545.0,25,7,56.82,97,20.0,0.86,1.0
534.0,8,pa_2_rev,NEG_E0,20.0,4,0.0,0,0.0,0.0,0,0,4,3,545.0,25,7,56.82,97,0.0,0.0,0.0
534.0,8,pa_3,E1,20.0,4,80.0,4,100.0,33.33,1,1,0,2,545.0,25,7,56.82,97,20.0,0.71,1.0
534.0,8,pa_3_rev,NEG_E1,20.0,4,80.0,4,100.0,33.33,1,1,0,2,545.0,25,7,56.82,97,20.0,0.71,1.0
534.0,8,pa_6,E5,25.0,5,100.0,4,80.0,0.0,0,0,1,3,545.0,25,7,56.82,97,25.0,0.5,0.8
534.0,8,pa_6_rev,NEG_E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,545.0,25,7,56.82,97,0.0,0.0,0.0
534.0,8,pa_7,E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,545.0,25,7,56.82,97,0.0,0.0,0.0
534.0,8,pa_7_rev,NEG_E6,20.0,4,80.0,4,100.0,0.0,0,0,0,2,545.0,25,7,56.82,97,20.0,0.67,1.0
534.0,8,pa_8,E7,25.0,5,0.0,0,0.0,0.0,0,0,5,3,545.0,25,7,56.82,97,0.0,0.0,0.0
534.0,8,pa_8_rev,NEG_E7,25.0,5,125.0,5,100.0,100.0,3,3,0,0,545.0,25,7,56.82,97,25.0,1.0,1.0
535.0,8,pa_2,E0,20.0,4,80.0,4,100.0,66.67,2,2,0,1,545.0,25,7,56.82,97,20.0,0.86,1.0
535.0,8,pa_2_rev,NEG_E0,20.0,4,0.0,0,0.0,0.0,0,0,4,3,545.0,25,7,56.82,97,0.0,0.0,0.0
535.0,8,pa_3,E1,20.0,4,80.0,4,100.0,33.33,1,1,0,2,545.0,25,7,56.82,97,20.0,0.71,1.0
535.0,8,pa_3_rev,NEG_E1,20.0,4,80.0,4,100.0,33.33,1,1,0,2,545.0,25,7,56.82,97,20.0,0.71,1.0
535.0,8,pa_6,E5,25.0,5,100.0,4,80.0,0.0,0,0,1,3,545.0,25,7,56.82,97,25.0,0.5,0.8
535.0,8,pa_6_rev,NEG_E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,545.0,25,7,56.82,97,0.0,0.0,0.0
535.0,8,pa_7,E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,545.0,25,7,56.82,97,0.0,0.0,0.0
535.0,8,pa_7_rev,NEG_E6,20.0,4,80.0,4,100.0,0.0,0,0,0,2,545.0,25,7,56.82,97,20.0,0.67,1.0
535.0,8,pa_8,E7,25.0,5,0.0,0,0.0,0.0,0,0,5,3,545.0,25,7,56.82,97,0.0,0.0,0.0
535.0,8,pa_8_rev,NEG_E7,25.0,5,125.0,5,100.0,100.0,3,3,0,0,545.0,25,7,56.82,97,25.0,1.0,1.0
536.0,8,pa_2,E0,20.0,4,80.0,4,100.0,66.67,2,2,0,1,545.0,25,7,56.82,98,20.0,0.86,1.0
536.0,8,pa_2_rev,NEG_E0,20.0,4,0.0,0,0.0,0.0,0,0,4,3,545.0,25,7,56.82,98,0.0,0.0,0.0
536.0,8,pa_3,E1,20.0,4,80.0,4,100.0,33.33,1,1,0,2,545.0,25,7,56.82,98,20.0,0.71,1.0
536.0,8,pa_3_rev,NEG_E1,20.0,4,80.0,4,100.0,33.33,1,1,0,2,545.0,25,7,56.82,98,20.0,0.71,1.0
536.0,8,pa_6,E5,25.0,5,100.0,4,80.0,0.0,0,0,1,3,545.0,25,7,56.82,98,25.0,0.5,0.8
536.0,8,pa_6_rev,NEG_E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,545.0,25,7,56.82,98,0.0,0.0,0.0
536.0,8,pa_7,E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,545.0,25,7,56.82,98,0.0,0.0,0.0
536.0,8,pa_7_rev,NEG_E6,20.0,4,80.0,4,100.0,0.0,0,0,0,2,545.0,25,7,56.82,98,20.0,0.67,1.0
536.0,8,pa_8,E7,25.0,5,0.0,0,0.0,0.0,0,0,5,3,545.0,25,7,56.82,98,0.0,0.0,0.0
536.0,8,pa_8_rev,NEG_E7,25.0,5,125.0,5,100.0,100.0,3,3,0,0,545.0,25,7,56.82,98,25.0,1.0,1.0
537.0,8,pa_2,E0,20.0,4,80.0,4,100.0,66.67,2,2,0,1,545.0,25,7,56.82,98,20.0,0.86,1.0
537.0,8,pa_2_rev,NEG_E0,20.0,4,0.0,0,0.0,0.0,0,0,4,3,545.0,25,7,56.82,98,0.0,0.0,0.0
537.0,8,pa_3,E1,20.0,4,80.0,4,100.0,33.33,1,1,0,2,545.0,25,7,56.82,98,20.0,0.71,1.0
537.0,8,pa_3_rev,NEG_E1,20.0,4,80.0,4,100.0,33.33,1,1,0,2,545.0,25,7,56.82,98,20.0,0.71,1.0
537.0,8,pa_6,E5,25.0,5,100.0,4,80.0,0.0,0,0,1,3,545.0,25,7,56.82,98,25.0,0.5,0.8
537.0,8,pa_6_rev,NEG_E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,545.0,25,7,56.82,98,0.0,0.0,0.0
537.0,8,pa_7,E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,545.0,25,7,56.82,98,0.0,0.0,0.0
537.0,8,pa_7_rev,NEG_E6,20.0,4,80.0,4,100.0,0.0,0,0,0,2,545.0,25,7,56.82,98,20.0,0.67,1.0
537.0,8,pa_8,E7,25.0,5,0.0,0,0.0,0.0,0,0,5,3,545.0,25,7,56.82,98,0.0,0.0,0.0
537.0,8,pa_8_rev,NEG_E7,25.0,5,125.0,5,100.0,100.0,3,3,0,0,545.0,25,7,56.82,98,25.0,1.0,1.0
538.0,8,pa_2,E0,20.0,4,80.0,4,100.0,66.67,2,2,0,1,545.0,25,7,56.82,98,20.0,0.86,1.0
538.0,8,pa_2_rev,NEG_E0,20.0,4,0.0,0,0.0,0.0,0,0,4,3,545.0,25,7,56.82,98,0.0,0.0,0.0
538.0,8,pa_3,E1,20.0,4,80.0,4,100.0,33.33,1,1,0,2,545.0,25,7,56.82,98,20.0,0.71,1.0
538.0,8,pa_3_rev,NEG_E1,20.0,4,80.0,4,100.0,33.33,1,1,0,2,545.0,25,7,56.82,98,20.0,0.71,1.0
538.0,8,pa_6,E5,25.0,5,100.0,4,80.0,0.0,0,0,1,3,545.0,25,7,56.82,98,25.0,0.5,0.8
538.0,8,pa_6_rev,NEG_E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,545.0,25,7,56.82,98,0.0,0.0,0.0
538.0,8,pa_7,E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,545.0,25,7,56.82,98,0.0,0.0,0.0
538.0,8,pa_7_rev,NEG_E6,20.0,4,80.0,4,100.0,0.0,0,0,0,2,545.0,25,7,56.82,98,20.0,0.67,1.0
538.0,8,pa_8,E7,25.0,5,0.0,0,0.0,0.0,0,0,5,3,545.0,25,7,56.82,98,0.0,0.0,0.0
538.0,8,pa_8_rev,NEG_E7,25.0,5,125.0,5,100.0,100.0,3,3,0,0,545.0,25,7,56.82,98,25.0,1.0,1.0
539.0,8,pa_2,E0,20.0,4,80.0,4,100.0,66.67,2,2,0,1,545.0,25,7,56.82,98,20.0,0.86,1.0
539.0,8,pa_2_rev,NEG_E0,20.0,4,0.0,0,0.0,0.0,0,0,4,3,545.0,25,7,56.82,98,0.0,0.0,0.0
539.0,8,pa_3,E1,20.0,4,80.0,4,100.0,33.33,1,1,0,2,545.0,25,7,56.82,98,20.0,0.71,1.0
539.0,8,pa_3_rev,NEG_E1,20.0,4,80.0,4,100.0,33.33,1,1,0,2,545.0,25,7,56.82,98,20.0,0.71,1.0
539.0,8,pa_6,E5,25.0,5,100.0,4,80.0,0.0,0,0,1,3,545.0,25,7,56.82,98,25.0,0.5,0.8
539.0,8,pa_6_rev,NEG_E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,545.0,25,7,56.82,98,0.0,0.0,0.0
539.0,8,pa_7,E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,545.0,25,7,56.82,98,0.0,0.0,0.0
539.0,8,pa_7_rev,NEG_E6,20.0,4,80.0,4,100.0,0.0,0,0,0,2,545.0,25,7,56.82,98,20.0,0.67,1.0
539.0,8,pa_8,E7,25.0,5,0.0,0,0.0,0.0,0,0,5,3,545.0,25,7,56.82,98,0.0,0.0,0.0
539.0,8,pa_8_rev,NEG_E7,25.0,5,125.0,5,100.0,100.0,3,3,0,0,545.0,25,7,56.82,98,25.0,1.0,1.0
540.0,9,pa_2,E0,20.0,4,80.0,4,100.0,66.67,2,2,0,1,545.0,25,8,56.82,98,20.0,0.86,1.0
540.0,9,pa_2_rev,NEG_E0,20.0,4,0.0,0,0.0,0.0,0,0,4,3,545.0,25,8,56.82,98,0.0,0.0,0.0
540.0,9,pa_3,E1,20.0,4,80.0,4,100.0,33.33,1,1,0,2,545.0,25,8,56.82,98,20.0,0.71,1.0
540.0,9,pa_3_rev,NEG_E1,20.0,4,80.0,4,100.0,66.67,2,2,0,1,545.0,25,8,56.82,98,20.0,0.86,1.0
540.0,9,pa_6,E5,25.0,5,100.0,4,80.0,0.0,0,0,1,3,545.0,25,8,56.82,98,25.0,0.5,0.8
540.0,9,pa_6_rev,NEG_E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,545.0,25,8,56.82,98,0.0,0.0,0.0
540.0,9,pa_7,E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,545.0,25,8,56.82,98,0.0,0.0,0.0
540.0,9,pa_7_rev,NEG_E6,20.0,4,80.0,4,100.0,0.0,0,0,0,2,545.0,25,8,56.82,98,20.0,0.67,1.0
540.0,9,pa_8,E7,25.0,5,0.0,0,0.0,0.0,0,0,5,3,545.0,25,8,56.82,98,0.0,0.0,0.0
540.0,9,pa_8_rev,NEG_E7,25.0,5,125.0,5,100.0,100.0,3,3,0,0,545.0,25,8,56.82,98,25.0,1.0,1.0
541.0,9,pa_2,E0,20.0,4,80.0,4,100.0,66.67,2,2,0,1,545.0,25,8,56.82,99,20.0,0.86,1.0
541.0,9,pa_2_rev,NEG_E0,20.0,4,0.0,0,0.0,0.0,0,0,4,3,545.0,25,8,56.82,99,0.0,0.0,0.0
541.0,9,pa_3,E1,20.0,4,80.0,4,100.0,33.33,1,1,0,2,545.0,25,8,56.82,99,20.0,0.71,1.0
541.0,9,pa_3_rev,NEG_E1,20.0,4,80.0,4,100.0,66.67,2,2,0,1,545.0,25,8,56.82,99,20.0,0.86,1.0
541.0,9,pa_6,E5,25.0,5,100.0,4,80.0,0.0,0,0,1,3,545.0,25,8,56.82,99,25.0,0.5,0.8
541.0,9,pa_6_rev,NEG_E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,545.0,25,8,56.82,99,0.0,0.0,0.0
541.0,9,pa_7,E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,545.0,25,8,56.82,99,0.0,0.0,0.0
541.0,9,pa_7_rev,NEG_E6,20.0,4,80.0,4,100.0,0.0,0,0,0,2,545.0,25,8,56.82,99,20.0,0.67,1.0
541.0,9,pa_8,E7,25.0,5,0.0,0,0.0,0.0,0,0,5,3,545.0,25,8,56.82,99,0.0,0.0,0.0
541.0,9,pa_8_rev,NEG_E7,25.0,5,125.0,5,100.0,100.0,3,3,0,0,545.0,25,8,56.82,99,25.0,1.0,1.0
542.0,9,pa_2,E0,20.0,4,80.0,4,100.0,66.67,2,2,0,1,545.0,25,8,56.82,99,20.0,0.86,1.0
542.0,9,pa_2_rev,NEG_E0,20.0,4,0.0,0,0.0,0.0,0,0,4,3,545.0,25,8,56.82,99,0.0,0.0,0.0
542.0,9,pa_3,E1,20.0,4,80.0,4,100.0,33.33,1,1,0,2,545.0,25,8,56.82,99,20.0,0.71,1.0
542.0,9,pa_3_rev,NEG_E1,20.0,4,80.0,4,100.0,66.67,2,2,0,1,545.0,25,8,56.82,99,20.0,0.86,1.0
542.0,9,pa_6,E5,25.0,5,100.0,4,80.0,0.0,0,0,1,3,545.0,25,8,56.82,99,25.0,0.5,0.8
542.0,9,pa_6_rev,NEG_E5,25.0,5,0.0,0,0.0,0.0,0,0,5,3,545.0,25,8,56.82,99,0.0,0.0,0.0
542.0,9,pa_7,E6,20.0,4,0.0,0,0.0,0.0,0,0,4,2,545.0,25,8,56.82,99,0.0,0.0,0.0
542.0,9,pa_7_rev,NEG_E6,20.0,4,80.0,4,100.0,0.0,0,0,0,2,545.0,25,8,56.82,99,20.0,0.67,1.0
542.0,9,pa_8,E7,25.0,5,0.0,0,0.0,0.0,0,0,5,3,545.0,25,8,56.82,99,0.0,0.0,0.0
542.0,9,pa_8_rev,NEG_E7,25.0,5,125.0,5,100.0,100.0,3,3,0,0,545.0,25,8,56.82,99,25.0,1.0,1.0
543.0,9,pa_2,E0,20.0,4,80.0,4,100.0,66.67,2,2,0,1,545.0,25,8,56.82,100,20.0,0.86,1.0
543.0,9,pa_2_rev,NEG_E0,20.0,4,0.0,0,0.0,0.0,0,0,4,3,545.0,25,8,56.82,100,0.0,0.0,0.0
543.0,9,pa_3,E1,20.0,4,80.0,4,100.0,33.33,1,1,0,2,545.0,25,8,56.82,100,20.0,0.71,1.0
543.0,9,pa_3_rev,NEG_E1,20.0,4,80.0,4,100.0,66.67,2,2,0,1,545.0,25,8,56.82,100,20.0,0.86,1.0
